number,probability,raw_model_probability,long_rate,short_rate,recent_long_rate,weekday_rate,gap_signal
662,0.023727313817746357,0.0349806576685244,0.0349806576685244,0.036374381089274134,0.0280410477559408,0.034642267704070605,0.021626489911073216
053,0.02352516599715255,0.03245380991110179,0.03245380991110179,0.0280410477559408,0.022485492200385242,0.024438186071417543,0.02158099238671612
572,0.02352516599715255,0.03245380991110179,0.03245380991110179,0.019707714422607468,0.0280410477559408,0.021036825527199855,0.021611324069620852
369,0.023474629042004095,0.031822097971746136,0.031822097971746136,0.036374381089274134,0.02526326997816302,0.02783954661563523,0.02182364584995397
432,0.023474629042004095,0.031822097971746136,0.031822097971746136,0.036374381089274134,0.030818825533718577,0.024438186071417543,0.021808480008501604
526,0.023474629042004095,0.031822097971746136,0.031822097971746136,0.036374381089274134,0.03359660331149635,0.034642267704070605,0.02155066070381139
592,0.023474629042004095,0.031822097971746136,0.031822097971746136,0.044707714422607465,0.03359660331149635,0.03804362824828829,0.021429333972192464
697,0.023474629042004095,0.031822097971746136,0.031822097971746136,0.036374381089274134,0.030818825533718577,0.024438186071417543,0.021505163179454292
080,0.02342409208685564,0.03119038603239048,0.03119038603239048,0.061374381089274135,0.04748549220038524,0.03804362824828829,0.021626489911073216
983,0.02342409208685564,0.03119038603239048,0.03119038603239048,0.036374381089274134,0.030818825533718577,0.04144498879250598,0.0218539775328587
114,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.0280410477559408,0.03915215886705191,0.017635464982982168,0.021459665655097198
186,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.011374381089274133,0.0280410477559408,0.034642267704070605,0.022475777032405685
294,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.0280410477559408,0.030818825533718577,0.031240907159852914,0.02148999733800193
370,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.019707714422607468,0.0280410477559408,0.03804362824828829,0.021702319118335044
599,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.036374381089274134,0.030818825533718577,0.02783954661563523,0.021399002289287733
645,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.0280410477559408,0.030818825533718577,0.021036825527199855,0.021702319118335044
653,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.011374381089274133,0.0280410477559408,0.031240907159852914,0.022339284459334394
867,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.044707714422607465,0.02526326997816302,0.03804362824828829,0.021565826545263754
878,0.02337355513170719,0.030558674093034827,0.030558674093034827,0.019707714422607468,0.022485492200385242,0.034642267704070605,0.021641655752525583
119,0.023323018176558737,0.02992696215367917,0.02992696215367917,0.0280410477559408,0.02526326997816302,0.02783954661563523,0.021459665655097198
179,0.023323018176558737,0.02992696215367917,0.02992696215367917,0.019707714422607468,0.030818825533718577,0.021036825527199855,0.02155066070381139
213,0.023323018176558737,0.02992696215367917,0.02992696215367917,0.019707714422607468,0.02526326997816302,0.02783954661563523,0.021778148325596873
484,0.023323018176558737,0.02992696215367917,0.02992696215367917,0.019707714422607468,0.019707714422607468,0.04144498879250598,0.02212696267900128
964,0.023323018176558737,0.02992696215367917,0.02992696215367917,0.036374381089274134,0.036374381089274134,0.024438186071417543,0.02159615822816849
079,0.023272481221410287,0.02929525021432352,0.02929525021432352,0.019707714422607468,0.01692993664482969,0.031240907159852914,0.02211179683754891
243,0.023272481221410287,0.02929525021432352,0.02929525021432352,0.019707714422607468,0.0280410477559408,0.034642267704070605,0.02158099238671612
612,0.023272481221410287,0.02929525021432352,0.02929525021432352,0.0280410477559408,0.0280410477559408,0.024438186071417543,0.0218539775328587
676,0.023272481221410287,0.02929525021432352,0.02929525021432352,0.036374381089274134,0.03359660331149635,0.034642267704070605,0.021671987435430314
811,0.023272481221410287,0.02929525021432352,0.02929525021432352,0.044707714422607465,0.03359660331149635,0.031240907159852914,0.021656821593977946
875,0.023272481221410287,0.02929525021432352,0.02929525021432352,0.0280410477559408,0.030818825533718577,0.024438186071417543,0.02147483149654956
013,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.036374381089274134,0.030818825533718577,0.017635464982982168,0.021399002289287733
052,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.0280410477559408,0.02526326997816302,0.021036825527199855,0.021626489911073216
057,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.019707714422607468,0.0280410477559408,0.01423410443876448,0.021535494862359023
073,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.0280410477559408,0.0280410477559408,0.024438186071417543,0.021747816642692142
267,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.011374381089274133,0.0280410477559408,0.02783954661563523,0.02285492306871482
326,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.044707714422607465,0.0280410477559408,0.017635464982982168,0.02138383644783537
356,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.019707714422607468,0.02526326997816302,0.01423410443876448,0.02168715327688268
473,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.019707714422607468,0.030818825533718577,0.02783954661563523,0.021975304264477625
522,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.036374381089274134,0.030818825533718577,0.02783954661563523,0.021429333972192464
547,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.044707714422607465,0.03359660331149635,0.03804362824828829,0.021429333972192464
661,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.044707714422607465,0.02526326997816302,0.02783954661563523,0.021671987435430314
848,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.0280410477559408,0.02526326997816302,0.031240907159852914,0.021535494862359023
854,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.019707714422607468,0.02526326997816302,0.044846349336723663,0.02211179683754891
871,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.0280410477559408,0.019707714422607468,0.02783954661563523,0.021535494862359023
957,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.044707714422607465,0.03915215886705191,0.021036825527199855,0.02138383644783537
981,0.023221944266261833,0.028663538274967867,0.028663538274967867,0.044707714422607465,0.030818825533718577,0.031240907159852914,0.02148999733800193
000,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.0280410477559408,0.030818825533718577,0.04144498879250598,0.022035967630287086
092,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.011374381089274133,0.0280410477559408,0.02783954661563523,0.022703264654191167
112,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.01692993664482969,0.021036825527199855,0.021626489911073216
151,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.011374381089274133,0.019707714422607468,0.02783954661563523,0.022945918117429014
194,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.02526326997816302,0.03804362824828829,0.021929806740120527
221,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.02526326997816302,0.021036825527199855,0.021975304264477625
409,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.044707714422607465,0.036374381089274134,0.031240907159852914,0.02138383644783537
422,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.019707714422607468,0.024438186071417543,0.021611324069620852
532,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.030818825533718577,0.017635464982982168,0.021808480008501604
556,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.044707714422607465,0.036374381089274134,0.024438186071417543,0.02199047010592999
573,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.019707714422607468,0.017635464982982168,0.02155066070381139
619,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.0280410477559408,0.017635464982982168,0.022187626044810744
691,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.030818825533718577,0.021036825527199855,0.022142128520453646
715,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.044707714422607465,0.030818825533718577,0.031240907159852914,0.021520329020906656
724,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.044707714422607465,0.030818825533718577,0.024438186071417543,0.02188430921576343
749,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.036374381089274134,0.02526326997816302,0.031240907159852914,0.02168715327688268
774,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.011374381089274133,0.03359660331149635,0.024438186071417543,0.022415113666596223
836,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.0280410477559408,0.03359660331149635,0.02783954661563523,0.021944972581572894
906,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.030818825533718577,0.021036825527199855,0.021505163179454292
932,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.0280410477559408,0.02526326997816302,0.031240907159852914,0.02171748495978741
975,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.02526326997816302,0.024438186071417543,0.02159615822816849
978,0.02317140731111338,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.022485492200385242,0.02783954661563523,0.022202791886263108
059,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.036374381089274134,0.0280410477559408,0.02783954661563523,0.02168715327688268
081,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.0280410477559408,0.030818825533718577,0.021036825527199855,0.021732650801239775
124,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.011374381089274133,0.01692993664482969,0.03804362824828829,0.02276392802000063
138,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.019707714422607468,0.0280410477559408,0.017635464982982168,0.02168715327688268
189,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.044707714422607465,0.030818825533718577,0.021036825527199855,0.021520329020906656
239,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.0280410477559408,0.02526326997816302,0.01423410443876448,0.0214141681307401
292,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.011374381089274133,0.02526326997816302,0.024438186071417543,0.02235445030078676
358,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.019707714422607468,0.02526326997816302,0.017635464982982168,0.021762982484144506
362,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.011374381089274133,0.01692993664482969,0.034642267704070605,0.02243027950804859
363,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.019707714422607468,0.022485492200385242,0.02783954661563523,0.02188430921576343
419,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.011374381089274133,0.014152158867051911,0.021036825527199855,0.022551606239667513
475,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.011374381089274133,0.01692993664482969,0.01423410443876448,0.022415113666596223
491,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.011374381089274133,0.0280410477559408,0.031240907159852914,0.022642601288381706
525,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.036374381089274134,0.0280410477559408,0.024438186071417543,0.021914640898668163
620,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.0280410477559408,0.022485492200385242,0.031240907159852914,0.021611324069620852
633,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.036374381089274134,0.0280410477559408,0.031240907159852914,0.02147483149654956
729,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.0280410477559408,0.0280410477559408,0.021036825527199855,0.021641655752525583
813,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.019707714422607468,0.019707714422607468,0.017635464982982168,0.02182364584995397
916,0.02312087035596493,0.02740011439625656,0.02740011439625656,0.019707714422607468,0.022485492200385242,0.017635464982982168,0.022187626044810744
021,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.044707714422607465,0.030818825533718577,0.034642267704070605,0.021459665655097198
035,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.036374381089274134,0.0280410477559408,0.031240907159852914,0.021520329020906656
063,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.0280410477559408,0.030818825533718577,0.021036825527199855,0.021505163179454292
102,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.019707714422607468,0.022485492200385242,0.04144498879250598,0.02215729436190601
115,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.019707714422607468,0.02526326997816302,0.02783954661563523,0.022051133471739454
127,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.0280410477559408,0.019707714422607468,0.024438186071417543,0.02188430921576343
132,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.044707714422607465,0.0280410477559408,0.031240907159852914,0.021732650801239775
169,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.044707714422607465,0.03359660331149635,0.01423410443876448,0.021399002289287733
200,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.0530410477559408,0.030818825533718577,0.021036825527199855,0.02138383644783537
224,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.019707714422607468,0.02526326997816302,0.031240907159852914,0.021702319118335044
244,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.011374381089274133,0.022485492200385242,0.04144498879250598,0.022597103764024608
274,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.019707714422607468,0.014152158867051911,0.02783954661563523,0.02226345525207257
296,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.019707714422607468,0.02526326997816302,0.024438186071417543,0.022202791886263108
336,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.019707714422607468,0.022485492200385242,0.024438186071417543,0.02158099238671612
341,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.011374381089274133,0.022485492200385242,0.021036825527199855,0.02246061119095332
344,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.036374381089274134,0.02526326997816302,0.024438186071417543,0.021399002289287733
394,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.044707714422607465,0.030818825533718577,0.031240907159852914,0.021565826545263754
395,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.019707714422607468,0.0280410477559408,0.031240907159852914,0.021505163179454292
492,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.011374381089274133,0.02526326997816302,0.017635464982982168,0.022779093861453
523,0.023070333400816476,0.026768402456900903,0.026768402456900903,0.019707714422607468,0.02526326997816302,0.021036825527199855,0.021808480008501604
