number,probability,raw_model_probability,long_rate,short_rate,recent_long_rate,weekday_rate,gap_signal
662,0.023482675907946834,0.0349806576685244,0.0349806576685244,0.0280410477559408,0.0280410477559408,0.03804362824828829,0.02171748495978741
053,0.023331065042501476,0.03245380991110179,0.03245380991110179,0.0280410477559408,0.022485492200385242,0.04144498879250598,0.021671987435430314
432,0.023331065042501476,0.03245380991110179,0.03245380991110179,0.044707714422607465,0.03359660331149635,0.02783954661563523,0.0214141681307401
572,0.023331065042501476,0.03245380991110179,0.03245380991110179,0.019707714422607468,0.0280410477559408,0.04824770988094135,0.021702319118335044
369,0.02329316232614014,0.031822097971746136,0.031822097971746136,0.036374381089274134,0.02526326997816302,0.02783954661563523,0.021914640898668163
526,0.02329316232614014,0.031822097971746136,0.031822097971746136,0.036374381089274134,0.03359660331149635,0.031240907159852914,0.021641655752525583
592,0.02329316232614014,0.031822097971746136,0.031822097971746136,0.036374381089274134,0.03359660331149635,0.03804362824828829,0.021520329020906656
697,0.02329316232614014,0.031822097971746136,0.031822097971746136,0.036374381089274134,0.030818825533718577,0.03804362824828829,0.02159615822816849
080,0.023255259609778797,0.03119038603239048,0.03119038603239048,0.0530410477559408,0.04470771442260746,0.021036825527199855,0.02171748495978741
114,0.02321735689341746,0.030558674093034827,0.030558674093034827,0.019707714422607468,0.03915215886705191,0.02783954661563523,0.02155066070381139
186,0.02321735689341746,0.030558674093034827,0.030558674093034827,0.011374381089274133,0.0280410477559408,0.031240907159852914,0.02256677208111988
294,0.02321735689341746,0.030558674093034827,0.030558674093034827,0.0280410477559408,0.030818825533718577,0.031240907159852914,0.02158099238671612
370,0.02321735689341746,0.030558674093034827,0.030558674093034827,0.019707714422607468,0.0280410477559408,0.024438186071417543,0.021793314167049237
599,0.02321735689341746,0.030558674093034827,0.030558674093034827,0.036374381089274134,0.030818825533718577,0.024438186071417543,0.02148999733800193
645,0.02321735689341746,0.030558674093034827,0.030558674093034827,0.0280410477559408,0.030818825533718577,0.024438186071417543,0.021793314167049237
867,0.02321735689341746,0.030558674093034827,0.030558674093034827,0.019707714422607468,0.02526326997816302,0.031240907159852914,0.021656821593977946
983,0.02321735689341746,0.030558674093034827,0.030558674093034827,0.0280410477559408,0.030818825533718577,0.03804362824828829,0.021944972581572894
119,0.02317945417705612,0.02992696215367917,0.02992696215367917,0.0280410477559408,0.02526326997816302,0.02783954661563523,0.02155066070381139
179,0.02317945417705612,0.02992696215367917,0.02992696215367917,0.019707714422607468,0.030818825533718577,0.03804362824828829,0.021641655752525583
213,0.02317945417705612,0.02992696215367917,0.02992696215367917,0.019707714422607468,0.022485492200385242,0.021036825527199855,0.021869143374311065
653,0.02317945417705612,0.02992696215367917,0.02992696215367917,0.011374381089274133,0.0280410477559408,0.034642267704070605,0.02243027950804859
875,0.02317945417705612,0.02992696215367917,0.02992696215367917,0.036374381089274134,0.030818825533718577,0.03804362824828829,0.02144449981364483
878,0.02317945417705612,0.02992696215367917,0.02992696215367917,0.019707714422607468,0.022485492200385242,0.031240907159852914,0.021732650801239775
964,0.02317945417705612,0.02992696215367917,0.02992696215367917,0.036374381089274134,0.036374381089274134,0.024438186071417543,0.02168715327688268
057,0.02314155146069478,0.02929525021432352,0.02929525021432352,0.0280410477559408,0.030818825533718577,0.03804362824828829,0.02144449981364483
079,0.02314155146069478,0.02929525021432352,0.02929525021432352,0.019707714422607468,0.01692993664482969,0.031240907159852914,0.022202791886263108
243,0.02314155146069478,0.02929525021432352,0.02929525021432352,0.019707714422607468,0.02526326997816302,0.021036825527199855,0.021671987435430314
484,0.02314155146069478,0.02929525021432352,0.02929525021432352,0.019707714422607468,0.019707714422607468,0.024438186071417543,0.02221795772771547
676,0.02314155146069478,0.02929525021432352,0.02929525021432352,0.036374381089274134,0.03359660331149635,0.02783954661563523,0.021762982484144506
811,0.02314155146069478,0.02929525021432352,0.02929525021432352,0.044707714422607465,0.030818825533718577,0.02783954661563523,0.021747816642692142
848,0.02314155146069478,0.02929525021432352,0.02929525021432352,0.036374381089274134,0.0280410477559408,0.024438186071417543,0.021429333972192464
013,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.0280410477559408,0.030818825533718577,0.024438186071417543,0.02148999733800193
052,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.0280410477559408,0.02526326997816302,0.031240907159852914,0.02171748495978741
073,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.0280410477559408,0.0280410477559408,0.031240907159852914,0.021838811691406335
267,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.011374381089274133,0.0280410477559408,0.031240907159852914,0.022945918117429014
326,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.044707714422607465,0.0280410477559408,0.03804362824828829,0.02147483149654956
356,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.019707714422607468,0.022485492200385242,0.031240907159852914,0.021778148325596873
473,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.019707714422607468,0.030818825533718577,0.034642267704070605,0.022066299313191817
522,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.036374381089274134,0.030818825533718577,0.02783954661563523,0.021520329020906656
547,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.044707714422607465,0.03359660331149635,0.021036825527199855,0.021520329020906656
612,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.0280410477559408,0.0280410477559408,0.03804362824828829,0.021944972581572894
661,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.036374381089274134,0.02526326997816302,0.02783954661563523,0.021762982484144506
774,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.019707714422607468,0.036374381089274134,0.02783954661563523,0.021429333972192464
871,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.019707714422607468,0.019707714422607468,0.024438186071417543,0.021626489911073216
906,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.0280410477559408,0.03359660331149635,0.021036825527199855,0.02144449981364483
957,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.044707714422607465,0.036374381089274134,0.031240907159852914,0.02147483149654956
981,0.02310364874433344,0.028663538274967867,0.028663538274967867,0.044707714422607465,0.030818825533718577,0.031240907159852914,0.02158099238671612
000,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.0280410477559408,0.030818825533718577,0.01423410443876448,0.02212696267900128
092,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.011374381089274133,0.0280410477559408,0.04144498879250598,0.022794259702905363
112,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.01692993664482969,0.031240907159852914,0.02171748495978741
124,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.01692993664482969,0.024438186071417543,0.02144449981364483
194,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.02526326997816302,0.021036825527199855,0.02202080178883472
221,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.02526326997816302,0.02783954661563523,0.022066299313191817
409,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.044707714422607465,0.036374381089274134,0.02783954661563523,0.02147483149654956
422,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.019707714422607468,0.01423410443876448,0.021702319118335044
532,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.030818825533718577,0.044846349336723663,0.021899475057215796
556,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.036374381089274134,0.036374381089274134,0.04144498879250598,0.022081465154644184
573,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.019707714422607468,0.02783954661563523,0.021641655752525583
619,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.0280410477559408,0.021036825527199855,0.022278621093524936
691,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.030818825533718577,0.021036825527199855,0.02223312356916784
724,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.044707714422607465,0.030818825533718577,0.017635464982982168,0.021975304264477625
749,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.0280410477559408,0.022485492200385242,0.02783954661563523,0.021778148325596873
836,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.0280410477559408,0.03359660331149635,0.024438186071417543,0.022035967630287086
854,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.02526326997816302,0.024438186071417543,0.022202791886263108
932,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.0280410477559408,0.022485492200385242,0.021036825527199855,0.021808480008501604
975,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.019707714422607468,0.02526326997816302,0.04144498879250598,0.02168715327688268
978,0.023065746027972102,0.02803182633561221,0.02803182633561221,0.011374381089274133,0.022485492200385242,0.010832743894546793,0.0222937869349773
059,0.023027843311610764,0.02740011439625656,0.02740011439625656,0.036374381089274134,0.0280410477559408,0.017635464982982168,0.021778148325596873
081,0.023027843311610764,0.02740011439625656,0.02740011439625656,0.0280410477559408,0.030818825533718577,0.034642267704070605,0.02182364584995397
132,0.023027843311610764,0.02740011439625656,0.02740011439625656,0.0530410477559408,0.030818825533718577,0.017635464982982168,0.021459665655097198
151,0.023027843311610764,0.02740011439625656,0.02740011439625656,0.011374381089274133,0.019707714422607468,0.017635464982982168,0.02303691316614321
244,0.023027843311610764,0.02740011439625656,0.02740011439625656,0.019707714422607468,0.022485492200385242,0.017635464982982168,0.021429333972192464
358,0.023027843311610764,0.02740011439625656,0.02740011439625656,0.019707714422607468,0.02526326997816302,0.021036825527199855,0.0218539775328587
362,0.023027843311610764,0.02740011439625656,0.02740011439625656,0.011374381089274133,0.01692993664482969,0.024438186071417543,0.022521274556762783
363,0.023027843311610764,0.02740011439625656,0.02740011439625656,0.019707714422607468,0.022485492200385242,0.02783954661563523,0.021975304264477625
