number,probability,raw_model_probability,hit_rate_7,hit_rate_30,hit_rate_90,position_rate_30,bayes_long_rate,bayes_weekday_rate,gap_norm,prev_hit,historical_best_prefix_digit,historical_best_3digit,historical_best_3digit_count,historical_best_3digit_hit_draws,historical_best_3digit_position_rate_pct
00,0.23765728565289646,0.23761087965317457,0.42857142857142855,0.2,0.24444444444444444,0.008641975308641976,0.22296342228680444,0.2180962965738418,0.03333333333333333,0.0,2,200,196,196,0.11269160447546658
01,0.23765728565289646,0.23772409428482602,0.0,0.1,0.15555555555555556,0.0049382716049382715,0.22718996497488558,0.2289658617912331,0.36666666666666664,0.0,1,101,191,187,0.1098168186470108
02,0.23765728565289646,0.23790531489323807,0.0,0.2,0.2111111111111111,0.007407407407407408,0.2339524332758154,0.261574557443407,0.3,0.0,6,602,198,194,0.1138415188068489
03,0.23765728565289646,0.23806396085480816,0.14285714285714285,0.3,0.2111111111111111,0.011111111111111112,0.23986959303912903,0.2507049922260157,0.0,1.0,4,403,194,194,0.11154169014408427
04,0.23765728565289646,0.23736193812758893,0.14285714285714285,0.2,0.25555555555555554,0.008641975308641976,0.2136650283730259,0.2180962965738418,0.0,1.0,6,604,198,193,0.1138415188068489
05,0.23765728565289646,0.23772409428482602,0.0,0.13333333333333333,0.2111111111111111,0.0049382716049382715,0.22718996497488558,0.2180962965738418,0.3333333333333333,0.0,4,405,191,190,0.1098168186470108
06,0.23765728565289646,0.23804129269335034,0.42857142857142855,0.23333333333333334,0.26666666666666666,0.008641975308641976,0.2390242845015128,0.24527020961732007,0.0,1.0,9,906,202,199,0.11614134746961352
07,0.23765728565289646,0.23774674166509008,0.14285714285714285,0.3,0.2,0.012345679012345678,0.2280352735125018,0.1963571661390592,0.03333333333333333,0.0,4,407,191,189,0.1098168186470108
08,0.23765728565289646,0.23774674166509008,0.14285714285714285,0.23333333333333334,0.23333333333333334,0.008641975308641976,0.2280352735125018,0.2289658617912331,0.06666666666666667,0.0,2,208,202,201,0.11614134746961352
09,0.23765728565289646,0.2383814709353693,0.42857142857142855,0.2,0.23333333333333334,0.008641975308641976,0.25170391256575625,0.23983542700862442,0.0,1.0,0,009,191,188,0.1098168186470108
10,0.23765728565289646,0.23831340857701433,0.0,0.2,0.24444444444444444,0.007407407407407408,0.24916798695290757,0.23983542700862442,0.4,0.0,9,910,210,209,0.12074100479514276
11,0.23765728565289646,0.23806396085480816,0.2857142857142857,0.3,0.2777777777777778,0.012345679012345678,0.23986959303912903,0.23983542700862442,0.03333333333333333,0.0,1,111,202,201,0.11614134746961352
12,0.23765728565289646,0.23801862601606133,0.42857142857142855,0.23333333333333334,0.2222222222222222,0.008641975308641976,0.23817897596389656,0.2507049922260157,0.1,0.0,7,712,205,205,0.11786621896668698
13,0.23765728565289646,0.2386538538929351,0.14285714285714285,0.3,0.2777777777777778,0.011111111111111112,0.261847615017151,0.23440064439992875,0.06666666666666667,0.0,0,013,189,184,0.10866690431562849
14,0.23765728565289646,0.23829072409177068,0.2857142857142857,0.2,0.2,0.008641975308641976,0.24832267841529132,0.277878905269494,0.06666666666666667,0.0,1,114,201,197,0.11556639030392236
15,0.23765728565289646,0.23761087965317457,0.2857142857142857,0.2,0.2111111111111111,0.008641975308641976,0.22296342228680444,0.2072267313564505,0.0,1.0,9,915,202,200,0.11614134746961352
16,0.23765728565289646,0.23824535957278464,0.14285714285714285,0.16666666666666666,0.13333333333333333,0.007407407407407408,0.24663206134005886,0.23440064439992875,0.06666666666666667,0.0,4,416,193,189,0.11096673297839312
17,0.23765728565289646,0.23797329711411405,0.14285714285714285,0.26666666666666666,0.2777777777777778,0.011111111111111112,0.2364883588886641,0.2724441226607983,0.1,0.0,8,817,194,190,0.11154169014408427
18,0.23765728565289646,0.23786000083438052,0.14285714285714285,0.23333333333333334,0.25555555555555554,0.009876543209876543,0.23226181620058295,0.19092238353036353,0.03333333333333333,0.0,7,718,207,206,0.11901613329806929
19,0.23765728565289646,0.23820000098934388,0.14285714285714285,0.2,0.3,0.008641975308641976,0.2449414442648264,0.22353107918253745,0.0,1.0,8,819,195,195,0.11211664730977543
20,0.23765728565289646,0.23790531489323807,0.2857142857142857,0.26666666666666666,0.23333333333333334,0.012345679012345678,0.2339524332758154,0.21266151396514615,0.0,1.0,1,120,201,199,0.11556639030392236
21,0.23765728565289646,0.23820000098934388,0.14285714285714285,0.3,0.2111111111111111,0.012345679012345678,0.2449414442648264,0.21266151396514615,0.0,1.0,2,221,198,197,0.1138415188068489
22,0.23765728565289646,0.23824535957278464,0.14285714285714285,0.26666666666666666,0.2222222222222222,0.013580246913580245,0.24663206134005886,0.23440064439992875,0.03333333333333333,0.0,3,322,193,190,0.11096673297839312
23,0.23765728565289646,0.23781469271319405,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.0049382716049382715,0.23057119912535048,0.2833136878781896,0.16666666666666666,0.0,7,723,181,178,0.10406724699009924
24,0.23765728565289646,0.23813197424388055,0.42857142857142855,0.23333333333333334,0.25555555555555554,0.011111111111111112,0.2424055186519777,0.2072267313564505,0.0,1.0,2,224,199,199,0.11441647597254005
