number,probability,raw_model_probability,hit_rate_7,hit_rate_30,hit_rate_90,position_rate_30,bayes_long_rate,bayes_weekday_rate,gap_norm,prev_hit,historical_best_prefix_digit,historical_best_3digit,historical_best_3digit_count,historical_best_3digit_hit_draws,historical_best_3digit_position_rate_pct
00,0.23765728565289646,0.23751951978844876,0.2857142857142857,0.16666666666666666,0.24444444444444444,0.007407407407407408,0.2221181137491882,0.2072267313564505,0.0,1.0,2,200,196,196,0.11272141706924316
01,0.23765728565289646,0.23771564014660027,0.0,0.13333333333333333,0.16666666666666666,0.006172839506172839,0.2280352735125018,0.23440064439992875,0.3,0.0,1,101,191,187,0.10984587071543593
02,0.23765728565289646,0.2379399141165777,0.0,0.2,0.2222222222222222,0.007407407407407408,0.23479774181343163,0.277878905269494,0.23333333333333334,0.0,6,602,198,194,0.11387163561076605
03,0.23765728565289646,0.23808015922807155,0.0,0.3,0.2111111111111111,0.011111111111111112,0.2390242845015128,0.2507049922260157,0.43333333333333335,0.0,4,403,194,194,0.11157119852772027
04,0.23765728565289646,0.23721155579353187,0.14285714285714285,0.2,0.24444444444444444,0.008641975308641976,0.21281971983540968,0.22353107918253745,0.2,0.0,6,604,198,193,0.11387163561076605
05,0.23765728565289646,0.23771564014660027,0.0,0.13333333333333333,0.2222222222222222,0.0049382716049382715,0.2280352735125018,0.25613977483471134,0.26666666666666666,0.0,4,405,191,190,0.10984587071543593
06,0.23765728565289646,0.23802405436440677,0.14285714285714285,0.16666666666666666,0.26666666666666666,0.006172839506172839,0.23733366742628034,0.2670093400521027,0.06666666666666667,0.0,9,906,202,199,0.11617207269381183
07,0.23765728565289646,0.2376876161311621,0.14285714285714285,0.26666666666666666,0.2,0.011111111111111112,0.22718996497488558,0.20179194874775486,0.16666666666666666,0.0,4,407,191,189,0.10984587071543593
08,0.23765728565289646,0.23771564014660027,0.14285714285714285,0.26666666666666666,0.23333333333333334,0.009876543209876543,0.2280352735125018,0.2289658617912331,0.0,1.0,2,208,202,201,0.11617207269381183
09,0.23765728565289646,0.2384450624268221,0.14285714285714285,0.16666666666666666,0.2111111111111111,0.007407407407407408,0.25001329549052376,0.2887484704868853,0.13333333333333333,0.0,0,009,191,188,0.10984587071543593
10,0.23765728565289646,0.2384450624268221,0.0,0.23333333333333334,0.24444444444444444,0.008641975308641976,0.25001329549052376,0.261574557443407,0.3333333333333333,0.0,9,910,210,209,0.12077294685990338
11,0.23765728565289646,0.23808015922807155,0.14285714285714285,0.26666666666666666,0.26666666666666666,0.011111111111111112,0.2390242845015128,0.21266151396514615,0.13333333333333333,0.0,1,111,202,201,0.11617207269381183
12,0.23765728565289646,0.23805210565976745,0.42857142857142855,0.26666666666666666,0.23333333333333334,0.009876543209876543,0.23817897596389656,0.277878905269494,0.03333333333333333,0.0,7,712,205,205,0.11789740050609616
13,0.23765728565289646,0.23883846452678875,0.42857142857142855,0.3,0.2777777777777778,0.011111111111111112,0.261847615017151,0.2507049922260157,0.0,1.0,0,013,189,184,0.10869565217391304
14,0.23765728565289646,0.2384450624268221,0.42857142857142855,0.23333333333333334,0.2,0.009876543209876543,0.25001329549052376,0.21266151396514615,0.0,1.0,1,114,201,197,0.11559696342305038
15,0.23765728565289646,0.23751951978844876,0.2857142857142857,0.16666666666666666,0.2111111111111111,0.007407407407407408,0.2221181137491882,0.2670093400521027,0.03333333333333333,0.0,9,915,202,200,0.11617207269381183
16,0.23765728565289646,0.23836081990993088,0.14285714285714285,0.2,0.14444444444444443,0.008641975308641976,0.2474773698776751,0.22353107918253745,0.0,1.0,4,416,193,189,0.11099608925695882
17,0.23765728565289646,0.23802405436440677,0.2857142857142857,0.3,0.28888888888888886,0.014814814814814815,0.23733366742628034,0.20179194874775486,0.03333333333333333,0.0,8,817,194,190,0.11157119852772027
18,0.23765728565289646,0.23782775894426625,0.0,0.23333333333333334,0.24444444444444444,0.009876543209876543,0.23141650766296673,0.25613977483471134,0.23333333333333334,0.0,7,718,207,206,0.11904761904761904
19,0.23765728565289646,0.23827659784363026,0.14285714285714285,0.2,0.28888888888888886,0.008641975308641976,0.2449414442648264,0.22353107918253745,0.2,0.0,8,819,195,195,0.11214630779848171
20,0.23765728565289646,0.23788383198382637,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.011111111111111112,0.2331071247381992,0.22353107918253745,0.13333333333333333,0.0,1,120,201,199,0.11559696342305038
21,0.23765728565289646,0.2382485283663851,0.14285714285714285,0.26666666666666666,0.2222222222222222,0.011111111111111112,0.24409613572721017,0.2670093400521027,0.16666666666666666,0.0,2,221,198,197,0.11387163561076605
22,0.23765728565289646,0.23833274361546292,0.2857142857142857,0.23333333333333334,0.2222222222222222,0.012345679012345678,0.24663206134005886,0.24527020961732007,0.16666666666666666,0.0,3,322,193,190,0.11099608925695882
23,0.23765728565289646,0.23779972583457987,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.007407407407407408,0.23057119912535048,0.22353107918253745,0.1,0.0,7,723,181,178,0.10409477800782149
24,0.23765728565289646,0.2381923962295362,0.42857142857142855,0.26666666666666666,0.24444444444444444,0.012345679012345678,0.2424055186519777,0.2670093400521027,0.03333333333333333,0.0,2,224,199,199,0.11444674488152749
