number,probability,raw_model_probability,hit_rate_7,hit_rate_30,hit_rate_90,position_rate_30,bayes_long_rate,bayes_weekday_rate,gap_norm,prev_hit,historical_best_prefix_digit,historical_best_3digit,historical_best_3digit_count,historical_best_3digit_hit_draws,historical_best_3digit_position_rate_pct
00,0.23765728565289646,0.23786749921618253,0.5714285714285714,0.3333333333333333,0.2777777777777778,0.013580246913580245,0.22634465643726934,0.22232280307884805,0.03333333333333333,0.0,2,200,193,193,0.11145310596129747
01,0.23765728565289646,0.23786954094639545,0.0,0.1,0.2111111111111111,0.003703703703703704,0.22718996497488558,0.22232280307884805,0.5,0.0,1,101,191,187,0.11029815149537729
02,0.23765728565289646,0.23788383339543315,0.14285714285714285,0.3333333333333333,0.2111111111111111,0.013580246913580245,0.2331071247381992,0.17907955983560483,0.03333333333333333,0.0,2,202,197,195,0.11376301489313784
03,0.23765728565289646,0.23790016834621372,0.0,0.13333333333333333,0.18888888888888888,0.006172839506172839,0.23986959303912903,0.2601606409166859,0.36666666666666664,0.0,4,403,193,193,0.11145310596129747
04,0.23765728565289646,0.2378409578204593,0.42857142857142855,0.3333333333333333,0.2222222222222222,0.013580246913580245,0.21535564544825836,0.2655660463220913,0.03333333333333333,0.0,6,604,198,193,0.11434049212609793
05,0.23765728565289646,0.23787566620936582,0.0,0.26666666666666666,0.24444444444444444,0.013580246913580245,0.22972589058773427,0.17367415443019943,0.23333333333333334,0.0,4,405,191,190,0.11029815149537729
06,0.23765728565289646,0.23789404264925812,0.2857142857142857,0.23333333333333334,0.3333333333333333,0.011111111111111112,0.23733366742628034,0.23853901929506427,0.03333333333333333,0.0,9,906,200,197,0.1154954465920181
07,0.23765728565289646,0.2378715826886636,0.14285714285714285,0.06666666666666667,0.2,0.0024691358024691358,0.2280352735125018,0.24394442470046968,0.06666666666666667,0.0,4,407,191,189,0.11029815149537729
08,0.23765728565289646,0.2378715826886636,0.14285714285714285,0.26666666666666666,0.2,0.009876543209876543,0.2280352735125018,0.17367415443019943,0.16666666666666666,0.0,2,208,201,200,0.1160729238249782
09,0.23765728565289646,0.23793079845840154,0.14285714285714285,0.23333333333333334,0.2111111111111111,0.009876543209876543,0.25254922110337247,0.22772820848425346,0.0,1.0,0,009,191,188,0.11029815149537729
10,0.23765728565289646,0.23793079845840154,0.14285714285714285,0.3,0.24444444444444444,0.012345679012345678,0.25254922110337247,0.23853901929506427,0.16666666666666666,0.0,9,910,209,208,0.12069274168865893
11,0.23765728565289646,0.2379022102693089,0.2857142857142857,0.23333333333333334,0.25555555555555554,0.011111111111111112,0.24071490157674524,0.22772820848425346,0.03333333333333333,0.0,1,111,202,201,0.1166504010579383
12,0.23765728565289646,0.23789200077438288,0.14285714285714285,0.26666666666666666,0.23333333333333334,0.009876543209876543,0.2364883588886641,0.2709714517274967,0.13333333333333333,0.0,7,712,205,205,0.11838283275681856
13,0.23765728565289646,0.23794713562726616,0.2857142857142857,0.2,0.3,0.007407407407407408,0.2593116894043023,0.32502550578155076,0.06666666666666667,0.0,0,013,187,182,0.10798824256353694
14,0.23765728565289646,0.2379348826782903,0.2857142857142857,0.16666666666666666,0.2111111111111111,0.008641975308641976,0.25423983817860496,0.31962010037614536,0.13333333333333333,0.0,1,114,200,196,0.1154954465920181
15,0.23765728565289646,0.23786545749802504,0.14285714285714285,0.3,0.2111111111111111,0.012345679012345678,0.22549934789965312,0.2601606409166859,0.16666666666666666,0.0,9,915,202,200,0.1166504010579383
16,0.23765728565289646,0.23791446206103334,0.14285714285714285,0.1,0.15555555555555556,0.003703703703703704,0.24578675280244264,0.23853901929506427,0.1,0.0,4,416,193,189,0.11145310596129747
17,0.23765728565289646,0.23789200077438288,0.2857142857142857,0.3333333333333333,0.2777777777777778,0.016049382716049384,0.2364883588886641,0.22232280307884805,0.06666666666666667,0.0,8,817,191,187,0.11029815149537729
18,0.23765728565289646,0.23787770798779984,0.2857142857142857,0.26666666666666666,0.25555555555555554,0.013580246913580245,0.23057119912535048,0.21691739767344265,0.06666666666666667,0.0,7,718,206,205,0.11896030998977865
19,0.23765728565289646,0.23791037808223905,0.2857142857142857,0.3,0.28888888888888886,0.011111111111111112,0.24409613572721017,0.2655660463220913,0.0,1.0,8,819,195,195,0.11260806042721766
20,0.23765728565289646,0.2378817915808335,0.14285714285714285,0.26666666666666666,0.2111111111111111,0.014814814814814815,0.23226181620058295,0.23313361388965886,0.06666666666666667,0.0,1,120,200,198,0.1154954465920181
21,0.23765728565289646,0.23791037808223905,0.2857142857142857,0.23333333333333334,0.24444444444444444,0.011111111111111112,0.24409613572721017,0.2547552355112805,0.0,1.0,2,221,198,197,0.11434049212609793
22,0.23765728565289646,0.2379165040685128,0.2857142857142857,0.23333333333333334,0.2,0.009876543209876543,0.24663206134005886,0.24394442470046968,0.03333333333333333,0.0,3,322,191,188,0.11029815149537729
23,0.23765728565289646,0.2378858752220879,0.14285714285714285,0.2,0.23333333333333334,0.008641975308641976,0.2339524332758154,0.24394442470046968,0.03333333333333333,0.0,7,723,181,178,0.10452337916577639
24,0.23765728565289646,0.2379124200656088,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.012345679012345678,0.2449414442648264,0.24934983010587508,0.2,0.0,2,224,198,198,0.11434049212609793
25,0.23765728565289646,0.2379165040685128,0.0,0.2,0.15555555555555556,0.008641975308641976,0.24663206134005886,0.22772820848425346,0.26666666666666666,0.0,5,525,191,189,0.11029815149537729
26,0.23765728565289646,0.23787566620936582,0.14285714285714285,0.16666666666666666,0.23333333333333334,0.007407407407407408,0.22972589058773427,0.21151199226803724,0.13333333333333333,0.0,3,326,189,187,0.10914319702945711
27,0.23765728565289646,0.23789200077438288,0.42857142857142855,0.3333333333333333,0.2777777777777778,0.013580246913580245,0.2364883588886641,0.24934983010587508,0.0,1.0,5,527,192,191,0.11087562872833738
28,0.23765728565289646,0.23786749921618253,0.14285714285714285,0.1,0.17777777777777778,0.0049382716049382715,0.22634465643726934,0.22232280307884805,0.2,0.0,4,428,179,178,0.10336842469985622
29,0.23765728565289646,0.23786545749802504,0.2857142857142857,0.3,0.2,0.013580246913580245,0.22549934789965312,0.24394442470046968,0.1,0.0,4,429,187,184,0.10798824256353694
30,0.23765728565289646,0.23787566620936582,0.2857142857142857,0.16666666666666666,0.2,0.006172839506172839,0.22972589058773427,0.20070118145722643,0.0,1.0,4,430,183,180,0.10567833363169657
