number,probability,raw_model_probability,hit_rate_7,hit_rate_30,hit_rate_90,position_rate_30,bayes_long_rate,bayes_weekday_rate,gap_norm,prev_hit,historical_best_prefix_digit,historical_best_3digit,historical_best_3digit_count,historical_best_3digit_hit_draws,historical_best_3digit_position_rate_pct
00,0.23765728565289646,0.2380175246302817,0.2857142857142857,0.16666666666666666,0.23333333333333334,0.006172839506172839,0.22380873082442065,0.20179194874775486,0.06666666666666667,0.0,2,200,192,192,0.11103785696936048
01,0.23765728565289646,0.23798809165834306,0.2857142857142857,0.2,0.23333333333333334,0.007407407407407408,0.23057119912535048,0.23983542700862442,0.13333333333333333,0.0,1,101,191,187,0.11045953479764507
02,0.23765728565289646,0.2379696973219449,0.5714285714285714,0.3333333333333333,0.2,0.014814814814814815,0.23479774181343163,0.277878905269494,0.0,1.0,2,202,197,195,0.11392946782793759
03,0.23765728565289646,0.23794026841745797,0.14285714285714285,0.16666666666666666,0.23333333333333334,0.007407407407407408,0.2415602101143615,0.24527020961732007,0.0,1.0,4,403,193,193,0.11161617914107591
04,0.23765728565289646,0.2380543193649811,0.42857142857142855,0.26666666666666666,0.2222222222222222,0.011111111111111112,0.21535564544825836,0.2180962965738418,0.0,1.0,6,604,198,193,0.11450778999965301
05,0.23765728565289646,0.2379844127128433,0.14285714285714285,0.4,0.24444444444444444,0.018518518518518517,0.23141650766296673,0.2507049922260157,0.16666666666666666,0.0,4,405,190,189,0.10988121262592965
06,0.23765728565289646,0.23796233986115778,0.2857142857142857,0.26666666666666666,0.32222222222222224,0.013580246913580245,0.2364883588886641,0.277878905269494,0.0,1.0,9,906,200,197,0.11566443434308385
07,0.23765728565289646,0.23800280783143843,0.0,0.06666666666666667,0.2111111111111111,0.0024691358024691358,0.22718996497488558,0.19092238353036353,0.26666666666666666,0.0,4,407,191,189,0.11045953479764507
08,0.23765728565289646,0.23799912872950038,0.0,0.2,0.18888888888888888,0.007407407407407408,0.2280352735125018,0.2289658617912331,0.36666666666666664,0.0,2,208,201,200,0.11624275651479926
09,0.23765728565289646,0.2378924517864183,0.14285714285714285,0.26666666666666666,0.23333333333333334,0.011111111111111112,0.25254922110337247,0.2887484704868853,0.1,0.0,0,009,191,188,0.11045953479764507
10,0.23765728565289646,0.23789612975413021,0.42857142857142855,0.36666666666666664,0.26666666666666666,0.014814814814814815,0.25170391256575625,0.261574557443407,0.03333333333333333,0.0,9,910,209,208,0.12086933388852261
11,0.23765728565289646,0.23794762540891326,0.42857142857142855,0.3,0.25555555555555554,0.011111111111111112,0.23986959303912903,0.21266151396514615,0.06666666666666667,0.0,1,111,201,200,0.11624275651479926
