number,probability,raw_model_probability,hit_rate_7,hit_rate_30,hit_rate_90,position_rate_30,bayes_long_rate,bayes_weekday_rate,gap_norm,prev_hit,historical_best_prefix_digit,historical_best_3digit,historical_best_3digit_count,historical_best_3digit_hit_draws,historical_best_3digit_position_rate_pct
00,0.23765728565289646,0.2377255805440847,0.42857142857142855,0.36666666666666664,0.28888888888888886,0.014814814814814815,0.22549934789965312,0.23983542700862442,0.03333333333333333,0.0,2,200,193,193,0.11142350747345753
01,0.23765728565289646,0.2377488995820541,0.0,0.1,0.2,0.003703703703703704,0.22718996497488558,0.2670093400521027,0.5666666666666667,0.0,1,101,191,187,0.1102688597276186
02,0.23765728565289646,0.23783052860930717,0.14285714285714285,0.3333333333333333,0.2,0.013580246913580245,0.2331071247381992,0.23983542700862442,0.1,0.0,2,202,197,195,0.11373280296513541
03,0.23765728565289646,0.23793550854391576,0.14285714285714285,0.16666666666666666,0.18888888888888888,0.007407407407407408,0.24071490157674524,0.22353107918253745,0.0,1.0,4,403,193,193,0.11142350747345753
04,0.23765728565289646,0.23758569937037174,0.42857142857142855,0.36666666666666664,0.2222222222222222,0.014814814814814815,0.21535564544825836,0.20179194874775486,0.0,1.0,6,604,198,193,0.11431012683805487
05,0.23765728565289646,0.23778388109008858,0.0,0.26666666666666666,0.24444444444444444,0.013580246913580245,0.22972589058773427,0.24527020961732007,0.3,0.0,4,405,191,190,0.1102688597276186
06,0.23765728565289646,0.23790051169152712,0.2857142857142857,0.23333333333333334,0.3333333333333333,0.011111111111111112,0.23817897596389656,0.24527020961732007,0.03333333333333333,0.0,9,906,200,197,0.11546477458389381
07,0.23765728565289646,0.23777222019393862,0.2857142857142857,0.1,0.2,0.003703703703703704,0.22888058205011805,0.24527020961732007,0.03333333333333333,0.0,4,407,191,189,0.1102688597276186
08,0.23765728565289646,0.23777222019393862,0.14285714285714285,0.23333333333333334,0.2111111111111111,0.008641975308641976,0.22888058205011805,0.277878905269494,0.0,1.0,2,208,201,200,0.11604209845681329
09,0.23765728565289646,0.23811054591405797,0.42857142857142855,0.3,0.23333333333333334,0.012345679012345678,0.2533945296409887,0.18548760092166788,0.0,1.0,0,009,191,188,0.1102688597276186
10,0.23765728565289646,0.23811054591405797,0.14285714285714285,0.3333333333333333,0.24444444444444444,0.013580246913580245,0.2533945296409887,0.2180962965738418,0.0,1.0,9,910,209,208,0.12066068944016904
11,0.23765728565289646,0.23793550854391576,0.2857142857142857,0.23333333333333334,0.25555555555555554,0.011111111111111112,0.24071490157674524,0.24527020961732007,0.1,0.0,1,111,202,201,0.11661942232973276
12,0.23765728565289646,0.2378771824237133,0.14285714285714285,0.26666666666666666,0.2222222222222222,0.009876543209876543,0.2364883588886641,0.2289658617912331,0.2,0.0,7,712,205,205,0.11835139394849116
13,0.23765728565289646,0.23820393536698864,0.42857142857142855,0.2,0.3111111111111111,0.007407407407407408,0.26015699794191854,0.23440064439992875,0.03333333333333333,0.0,0,013,187,182,0.10795956423594072
14,0.23765728565289646,0.23812221821900414,0.2857142857142857,0.2,0.2,0.009876543209876543,0.25423983817860496,0.261574557443407,0.0,1.0,1,114,200,196,0.11546477458389381
15,0.23765728565289646,0.2377139216153287,0.0,0.3,0.2111111111111111,0.012345679012345678,0.22465403936203687,0.21266151396514615,0.23333333333333334,0.0,9,915,202,200,0.11661942232973276
16,0.23765728565289646,0.23800551287067753,0.2857142857142857,0.13333333333333333,0.16666666666666666,0.0049382716049382715,0.24578675280244264,0.23440064439992875,0.03333333333333333,0.0,4,416,193,189,0.11142350747345753
17,0.23765728565289646,0.23785385472962872,0.2857142857142857,0.26666666666666666,0.2777777777777778,0.012345679012345678,0.23479774181343163,0.2072267313564505,0.13333333333333333,0.0,8,817,191,187,0.1102688597276186
18,0.23765728565289646,0.23777222019393862,0.14285714285714285,0.26666666666666666,0.25555555555555554,0.013580246913580245,0.22888058205011805,0.18548760092166788,0.13333333333333333,0.0,7,718,206,205,0.11892871782141064
19,0.23765728565289646,0.23798217652150266,0.2857142857142857,0.3,0.2777777777777778,0.011111111111111112,0.24409613572721017,0.3104876009216679,0.06666666666666667,0.0,8,819,195,195,0.11257815521929647
20,0.23765728565289646,0.23781886613931807,0.14285714285714285,0.26666666666666666,0.2,0.014814814814814815,0.23226181620058295,0.2670093400521027,0.13333333333333333,0.0,1,120,200,198,0.11546477458389381
21,0.23765728565289646,0.23797050893700417,0.14285714285714285,0.23333333333333334,0.23333333333333334,0.011111111111111112,0.24325082718959395,0.2507049922260157,0.06666666666666667,0.0,2,221,198,197,0.11431012683805487
22,0.23765728565289646,0.2380288507933947,0.2857142857142857,0.26666666666666666,0.2,0.011111111111111112,0.2474773698776751,0.2724441226607983,0.03333333333333333,0.0,3,322,191,188,0.1102688597276186
23,0.23765728565289646,0.2378421914727455,0.14285714285714285,0.16666666666666666,0.23333333333333334,0.007407407407407408,0.2339524332758154,0.2289658617912331,0.1,0.0,7,723,181,178,0.10449562099842391
24,0.23765728565289646,0.23799384449939515,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.011111111111111112,0.2449414442648264,0.21266151396514615,0.0,1.0,2,224,198,198,0.11431012683805487
25,0.23765728565289646,0.2380288507933947,0.14285714285714285,0.2,0.16666666666666666,0.008641975308641976,0.2474773698776751,0.2833136878781896,0.0,1.0,5,525,191,189,0.1102688597276186
