number,probability,raw_model_probability,hit_rate_7,hit_rate_30,hit_rate_90,position_rate_30,bayes_long_rate,bayes_weekday_rate,gap_norm,prev_hit,historical_best_prefix_digit,historical_best_3digit,historical_best_3digit_count,historical_best_3digit_hit_draws,historical_best_3digit_position_rate_pct
00,0.23765728565289646,0.23740689557319306,0.42857142857142855,0.26666666666666666,0.24444444444444444,0.012345679012345678,0.22296342228680444,0.23313361388965886,0.03333333333333333,0.0,2,200,195,195,0.11227997443471352
01,0.23765728565289646,0.23768808590014462,0.2857142857142857,0.13333333333333333,0.2,0.006172839506172839,0.22972589058773427,0.21151199226803724,0.0,1.0,1,101,191,187,0.10997679547195016
02,0.23765728565289646,0.23789912900837923,0.2857142857142857,0.2,0.2111111111111111,0.007407407407407408,0.23479774181343163,0.23853901929506427,0.0,1.0,2,202,197,195,0.11343156391609518
03,0.23765728565289646,0.23821593526559134,0.2857142857142857,0.3,0.25555555555555554,0.011111111111111112,0.2424055186519777,0.30880928956533454,0.13333333333333333,0.0,4,403,194,194,0.11170417969402267
04,0.23765728565289646,0.2370206330909377,0.2857142857142857,0.26666666666666666,0.25555555555555554,0.011111111111111112,0.2136650283730259,0.20610658686263184,0.0,1.0,6,604,198,193,0.11400735865678603
05,0.23765728565289646,0.2376529245780823,0.14285714285714285,0.13333333333333333,0.24444444444444444,0.0049382716049382715,0.22888058205011805,0.2655660463220913,0.03333333333333333,0.0,4,405,191,190,0.10997679547195016
06,0.23765728565289646,0.23803989600141945,0.42857142857142855,0.26666666666666666,0.3,0.009876543209876543,0.23817897596389656,0.23313361388965886,0.06666666666666667,0.0,9,906,201,198,0.11573474287885854
07,0.23765728565289646,0.23772325080220258,0.2857142857142857,0.3,0.2111111111111111,0.012345679012345678,0.23057119912535048,0.23313361388965886,0.1,0.0,4,407,191,189,0.10997679547195016
08,0.23765728565289646,0.23758261267440584,0.42857142857142855,0.26666666666666666,0.2222222222222222,0.009876543209876543,0.22718996497488558,0.2547552355112805,0.03333333333333333,0.0,2,208,202,201,0.11631053761954939
09,0.23765728565289646,0.2384977841509293,0.0,0.2,0.2,0.007407407407407408,0.24916798695290757,0.2763768571329021,0.5,0.0,0,009,191,188,0.10997679547195016
10,0.23765728565289646,0.23863879445257233,0.2857142857142857,0.26666666666666666,0.25555555555555554,0.009876543209876543,0.25254922110337247,0.24394442470046968,0.03333333333333333,0.0,9,910,210,209,0.12091689554507609
11,0.23765728565289646,0.2380750966970555,0.2857142857142857,0.3,0.28888888888888886,0.013580246913580245,0.2390242845015128,0.24394442470046968,0.1,0.0,1,111,202,201,0.11631053761954939
12,0.23765728565289646,0.23793431538798018,0.2857142857142857,0.16666666666666666,0.2,0.006172839506172839,0.23564305035104788,0.23313361388965886,0.03333333333333333,0.0,7,712,205,205,0.1180379218416219
13,0.23765728565289646,0.238991570567363,0.14285714285714285,0.26666666666666666,0.28888888888888886,0.009876543209876543,0.26100230647953476,0.2601606409166859,0.1,0.0,0,013,188,183,0.10824941124987765
14,0.23765728565289646,0.23856828214762954,0.2857142857142857,0.2,0.16666666666666666,0.008641975308641976,0.25085860402814003,0.24394442470046968,0.0,1.0,1,114,201,197,0.11573474287885854
15,0.23765728565289646,0.23740689557319306,0.14285714285714285,0.13333333333333333,0.2111111111111111,0.006172839506172839,0.22296342228680444,0.18989037064641562,0.13333333333333333,0.0,9,915,202,200,0.11631053761954939
16,0.23765728565289646,0.2384273004634254,0.2857142857142857,0.23333333333333334,0.15555555555555556,0.009876543209876543,0.2474773698776751,0.2655660463220913,0.16666666666666666,0.0,4,416,193,189,0.11112838495333184
17,0.23765728565289646,0.23800469888461695,0.14285714285714285,0.3,0.28888888888888886,0.014814814814814815,0.23733366742628034,0.2547552355112805,0.2,0.0,8,817,194,190,0.11170417969402267
18,0.23765728565289646,0.23779359134584332,0.14285714285714285,0.3,0.24444444444444444,0.012345679012345678,0.23226181620058295,0.21691739767344265,0.1,0.0,7,718,206,205,0.11861371658231273
19,0.23765728565289646,0.23835683108606903,0.2857142857142857,0.23333333333333334,0.28888888888888886,0.008641975308641976,0.24578675280244264,0.24934983010587508,0.0,1.0,8,819,195,195,0.11227997443471352
20,0.23765728565289646,0.23786394620807863,0.2857142857142857,0.26666666666666666,0.2222222222222222,0.013580246913580245,0.2339524332758154,0.20610658686263184,0.1,0.0,1,120,201,199,0.11573474287885854
21,0.23765728565289646,0.23828637601980887,0.14285714285714285,0.26666666666666666,0.23333333333333334,0.011111111111111112,0.24409613572721017,0.1844849652410102,0.0,1.0,2,221,198,197,0.11400735865678603
22,0.23765728565289646,0.23835683108606903,0.14285714285714285,0.23333333333333334,0.2,0.012345679012345678,0.24578675280244264,0.21151199226803724,0.13333333333333333,0.0,3,322,192,189,0.110552590212641
23,0.23765728565289646,0.23779359134584332,0.14285714285714285,0.16666666666666666,0.2,0.007407407407407408,0.23226181620058295,0.22232280307884805,0.0,1.0,7,723,181,178,0.10421884806504178
24,0.23765728565289646,0.2381807202557934,0.14285714285714285,0.16666666666666666,0.2222222222222222,0.008641975308641976,0.2415602101143615,0.24394442470046968,0.06666666666666667,0.0,2,224,199,199,0.11458315339747686
25,0.23765728565289646,0.2383216017639927,0.0,0.06666666666666667,0.15555555555555556,0.0024691358024691358,0.2449414442648264,0.2601606409166859,0.26666666666666666,0.0,5,525,191,189,0.10997679547195016
26,0.23765728565289646,0.23768808590014462,0.14285714285714285,0.26666666666666666,0.25555555555555554,0.011111111111111112,0.22972589058773427,0.21691739767344265,0.2,0.0,3,326,191,189,0.10997679547195016
27,0.23765728565289646,0.23789912900837923,0.5714285714285714,0.23333333333333334,0.2777777777777778,0.009876543209876543,0.23479774181343163,0.24934983010587508,0.0,1.0,5,527,193,192,0.11112838495333184
28,0.23765728565289646,0.23754746209302197,0.2857142857142857,0.2,0.15555555555555556,0.008641975308641976,0.22634465643726934,0.24394442470046968,0.16666666666666666,0.0,4,428,179,178,0.1030672585836601
29,0.23765728565289646,0.23747717167173693,0.0,0.2,0.2,0.008641975308641976,0.22465403936203687,0.24934983010587508,0.23333333333333334,0.0,4,429,187,184,0.1076736165091868
30,0.23765728565289646,0.23758261267440584,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.0049382716049382715,0.22718996497488558,0.22232280307884805,0.1,0.0,4,430,183,180,0.10537043754642345
31,0.23765728565289646,0.2378287669871946,0.2857142857142857,0.23333333333333334,0.2222222222222222,0.009876543209876543,0.2331071247381992,0.23853901929506427,0.03333333333333333,0.0,8,831,196,189,0.11285576917540435
32,0.23765728565289646,0.23902686784672822,0.0,0.26666666666666666,0.3,0.012345679012345678,0.261847615017151,0.24394442470046968,0.26666666666666666,0.0,6,632,189,185,0.10882520599056848
33,0.23765728565289646,0.23772325080220258,0.2857142857142857,0.3,0.25555555555555554,0.018518518518518517,0.23057119912535048,0.23853901929506427,0.03333333333333333,0.0,6,633,186,181,0.10709782176849597
34,0.23765728565289646,0.237090830398127,0.2857142857142857,0.4,0.3,0.020987654320987655,0.21535564544825836,0.21691739767344265,0.06666666666666667,0.0,6,634,192,191,0.110552590212641
