number,probability,raw_model_probability,hit_rate_7,hit_rate_30,hit_rate_90,position_rate_30,bayes_long_rate,bayes_weekday_rate,gap_norm,prev_hit,historical_best_prefix_digit,historical_best_3digit,historical_best_3digit_count,historical_best_3digit_hit_draws,historical_best_3digit_position_rate_pct
00,0.23765728565289646,0.237650198420755,0.14285714285714285,0.3333333333333333,0.2777777777777778,0.013580246913580245,0.22484410200109106,0.22772820848425346,0.16666666666666666,0.0,2,200,193,193,0.1113643576353827
01,0.23765728565289646,0.2377138420151057,0.14285714285714285,0.13333333333333333,0.2111111111111111,0.0049382716049382715,0.22822819675574418,0.22232280307884805,0.1,0.0,1,101,191,187,0.11021032284123367
02,0.23765728565289646,0.23782524652519801,0.14285714285714285,0.26666666666666666,0.2,0.011111111111111112,0.23415036257638716,0.17907955983560483,0.03333333333333333,0.0,2,202,197,195,0.11367242722368079
03,0.23765728565289646,0.23795260994041212,0.5714285714285714,0.23333333333333334,0.2222222222222222,0.009876543209876543,0.24091855208569343,0.2601606409166859,0.0,1.0,4,403,193,193,0.1113643576353827
04,0.23765728565289646,0.23745933801226524,0.14285714285714285,0.3333333333333333,0.2222222222222222,0.013580246913580245,0.21469181773713167,0.2655660463220913,0.13333333333333333,0.0,6,604,198,193,0.11424944462075531
05,0.23765728565289646,0.23772975474621305,0.0,0.2,0.24444444444444444,0.007407407407407408,0.22907422044440748,0.17367415443019943,0.43333333333333335,0.0,4,405,191,190,0.11021032284123367
06,0.23765728565289646,0.23787300230928365,0.14285714285714285,0.23333333333333334,0.3111111111111111,0.011111111111111112,0.23668843364237702,0.23853901929506427,0.16666666666666666,0.0,9,906,200,197,0.11540347941490436
07,0.23765728565289646,0.23774566821030693,0.42857142857142855,0.16666666666666666,0.2111111111111111,0.006172839506172839,0.22992024413307074,0.24394442470046968,0.03333333333333333,0.0,4,407,191,189,0.11021032284123367
08,0.23765728565289646,0.2376979300169955,0.14285714285714285,0.2,0.2111111111111111,0.007407407407407408,0.22738217306708092,0.17367415443019943,0.13333333333333333,0.0,2,208,201,200,0.11598049681197888
09,0.23765728565289646,0.23819154275376175,0.5714285714285714,0.3,0.24444444444444444,0.011111111111111112,0.2536089074156427,0.23313361388965886,0.06666666666666667,0.0,0,009,191,188,0.11021032284123367
10,0.23765728565289646,0.23815967551976389,0.14285714285714285,0.26666666666666666,0.2222222222222222,0.011111111111111112,0.2519168600383161,0.23853901929506427,0.13333333333333333,0.0,9,910,209,208,0.12059663598857505
11,0.23765728565289646,0.2379207646893775,0.14285714285714285,0.26666666666666666,0.24444444444444444,0.012345679012345678,0.23922650470836687,0.22772820848425346,0.03333333333333333,0.0,1,111,202,201,0.1165575142090534
12,0.23765728565289646,0.23787300230928365,0.14285714285714285,0.26666666666666666,0.2222222222222222,0.009876543209876543,0.23668843364237702,0.2709714517274967,0.1,0.0,7,712,205,205,0.11828856640027696
13,0.23765728565289646,0.23830310115138267,0.14285714285714285,0.2,0.3,0.007407407407407408,0.25953107323628566,0.33043091118695617,0.16666666666666666,0.0,0,013,187,182,0.10790225325293558
14,0.23765728565289646,0.2381756087704208,0.14285714285714285,0.2,0.18888888888888888,0.009876543209876543,0.25276288372697936,0.31421469497073995,0.13333333333333333,0.0,1,114,200,196,0.11540347941490436
15,0.23765728565289646,0.237650198420755,0.14285714285714285,0.3,0.2111111111111111,0.012345679012345678,0.22484410200109106,0.2547552355112805,0.06666666666666667,0.0,9,915,202,200,0.1165575142090534
16,0.23765728565289646,0.2380640914027951,0.2857142857142857,0.13333333333333333,0.13333333333333333,0.0049382716049382715,0.2468407179063364,0.24394442470046968,0.1,0.0,4,416,193,189,0.1113643576353827
17,0.23765728565289646,0.23787300230928365,0.42857142857142855,0.36666666666666664,0.3,0.019753086419753086,0.23668843364237702,0.22232280307884805,0.0,1.0,8,817,194,190,0.11194137503245723
18,0.23765728565289646,0.23776158240737652,0.42857142857142855,0.36666666666666664,0.26666666666666666,0.018518518518518517,0.23076626782173404,0.21151199226803724,0.0,1.0,7,718,206,205,0.11886558379735149
19,0.23765728565289646,0.23801630923642514,0.2857142857142857,0.26666666666666666,0.26666666666666666,0.009876543209876543,0.24430264684034655,0.2601606409166859,0.1,0.0,8,819,195,195,0.11251839242953175
20,0.23765728565289646,0.23779341300040013,0.14285714285714285,0.26666666666666666,0.2111111111111111,0.014814814814814815,0.2324583151990606,0.23313361388965886,0.06666666666666667,0.0,1,120,200,198,0.11540347941490436
21,0.23765728565289646,0.23800038331320592,0.2857142857142857,0.23333333333333334,0.23333333333333334,0.011111111111111112,0.2434566231516833,0.2547552355112805,0.03333333333333333,0.0,2,221,198,197,0.11424944462075531
22,0.23765728565289646,0.2380481632812306,0.2857142857142857,0.3,0.2111111111111111,0.012345679012345678,0.24599469421767312,0.24394442470046968,0.0,1.0,3,322,192,189,0.11078734023830819
23,0.23765728565289646,0.2378411643869855,0.2857142857142857,0.23333333333333334,0.24444444444444444,0.011111111111111112,0.23499638626505046,0.24394442470046968,0.03333333333333333,0.0,7,723,181,178,0.10444014887048844
24,0.23765728565289646,0.2380481632812306,0.42857142857142855,0.26666666666666666,0.24444444444444444,0.012345679012345678,0.24599469421767312,0.24934983010587508,0.0,1.0,2,224,199,199,0.11482646201782984
25,0.23765728565289646,0.23808002025711975,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.007407407407407408,0.2476867415949997,0.22772820848425346,0.13333333333333333,0.0,5,525,191,189,0.11021032284123367
26,0.23765728565289646,0.23777749733741121,0.42857142857142855,0.26666666666666666,0.26666666666666666,0.011111111111111112,0.23161229151039733,0.21691739767344265,0.03333333333333333,0.0,3,326,190,188,0.10963330544415914
