number,probability,raw_model_probability,hit_rate_7,hit_rate_30,hit_rate_90,position_rate_30,bayes_long_rate,bayes_weekday_rate,gap_norm,prev_hit,historical_best_prefix_digit,historical_best_3digit,historical_best_3digit_count,historical_best_3digit_hit_draws,historical_best_3digit_position_rate_pct
00,0.23765728565289646,0.23771582316503276,0.5714285714285714,0.36666666666666664,0.28888888888888886,0.014814814814814815,0.22634465643726934,0.24394442470046968,0.0,1.0,2,200,193,193,0.11143830475200647
01,0.23765728565289646,0.23772977627289402,0.0,0.1,0.2111111111111111,0.003703703703703704,0.22718996497488558,0.20610658686263184,0.5333333333333333,0.0,1,101,191,187,0.11028350366649345
02,0.23765728565289646,0.237827463807406,0.14285714285714285,0.3333333333333333,0.2111111111111111,0.013580246913580245,0.2331071247381992,0.24394442470046968,0.06666666666666667,0.0,2,202,197,195,0.11374790692303251
03,0.23765728565289646,0.23793914051485246,0.0,0.13333333333333333,0.17777777777777778,0.006172839506172839,0.23986959303912903,0.30880928956533454,0.4,0.0,4,403,193,193,0.11143830475200647
04,0.23765728565289646,0.2375344840507526,0.2857142857142857,0.3333333333333333,0.2111111111111111,0.013580246913580245,0.21535564544825836,0.21151199226803724,0.06666666666666667,0.0,6,604,198,193,0.11432530746578902
05,0.23765728565289646,0.23777163897785342,0.0,0.26666666666666666,0.24444444444444444,0.013580246913580245,0.22972589058773427,0.2655660463220913,0.26666666666666666,0.0,4,405,191,190,0.11028350366649345
06,0.23765728565289646,0.23791121795709336,0.42857142857142855,0.23333333333333334,0.3333333333333333,0.011111111111111112,0.23817897596389656,0.23313361388965886,0.0,1.0,9,906,200,197,0.11548010855130204
07,0.23765728565289646,0.2377576841793115,0.2857142857142857,0.1,0.2,0.003703703703703704,0.22888058205011805,0.23313361388965886,0.0,1.0,4,407,191,189,0.11028350366649345
08,0.23765728565289646,0.2377437299443227,0.14285714285714285,0.23333333333333334,0.2,0.008641975308641976,0.2280352735125018,0.2601606409166859,0.2,0.0,2,208,201,200,0.11605750909405854
09,0.23765728565289646,0.23816260211007204,0.2857142857142857,0.26666666666666666,0.2222222222222222,0.011111111111111112,0.2533945296409887,0.2709714517274967,0.0,1.0,0,009,191,188,0.11028350366649345
10,0.23765728565289646,0.23814863153499663,0.14285714285714285,0.3,0.24444444444444444,0.012345679012345678,0.25254922110337247,0.24934983010587508,0.2,0.0,9,910,209,208,0.12067671343611062
11,0.23765728565289646,0.23795310263892364,0.2857142857142857,0.23333333333333334,0.25555555555555554,0.011111111111111112,0.24071490157674524,0.24934983010587508,0.06666666666666667,0.0,1,111,202,201,0.11663490963681505
12,0.23765728565289646,0.23788329765322713,0.14285714285714285,0.26666666666666666,0.23333333333333334,0.009876543209876543,0.2364883588886641,0.22772820848425346,0.16666666666666666,0.0,7,712,205,205,0.11836711126508459
13,0.23765728565289646,0.23827438699035827,0.42857142857142855,0.23333333333333334,0.3111111111111111,0.008641975308641976,0.26015699794191854,0.2601606409166859,0.0,1.0,0,013,187,182,0.1079739014954674
14,0.23765728565289646,0.23816260211007204,0.2857142857142857,0.16666666666666666,0.2,0.008641975308641976,0.2533945296409887,0.24394442470046968,0.16666666666666666,0.0,1,114,200,196,0.11548010855130204
15,0.23765728565289646,0.2377018706207462,0.14285714285714285,0.3,0.2111111111111111,0.012345679012345678,0.22549934789965312,0.18989037064641562,0.2,0.0,9,915,202,200,0.11663490963681505
16,0.23765728565289646,0.23805085328365289,0.2857142857142857,0.13333333333333333,0.16666666666666666,0.0049382716049382715,0.24663206134005886,0.2601606409166859,0.0,1.0,4,416,193,189,0.11143830475200647
17,0.23765728565289646,0.23786933834652202,0.2857142857142857,0.3,0.2777777777777778,0.013580246913580245,0.23564305035104788,0.24934983010587508,0.1,0.0,8,817,191,187,0.11028350366649345
18,0.23765728565289646,0.23777163897785342,0.14285714285714285,0.26666666666666666,0.25555555555555554,0.013580246913580245,0.22972589058773427,0.21151199226803724,0.1,0.0,7,718,206,205,0.1189445118078411
19,0.23765728565289646,0.23800895676964953,0.2857142857142857,0.3,0.2777777777777778,0.011111111111111112,0.24409613572721017,0.2547552355112805,0.03333333333333333,0.0,8,819,195,195,0.11259310583751948
20,0.23765728565289646,0.23781350675472454,0.14285714285714285,0.26666666666666666,0.2111111111111111,0.014814814814814815,0.23226181620058295,0.21151199226803724,0.1,0.0,1,120,200,198,0.11548010855130204
21,0.23765728565289646,0.23799499239181648,0.2857142857142857,0.23333333333333334,0.24444444444444444,0.011111111111111112,0.24325082718959395,0.1844849652410102,0.03333333333333333,0.0,2,221,198,197,0.11432530746578902
22,0.23765728565289646,0.23806481991513104,0.42857142857142855,0.26666666666666666,0.2111111111111111,0.011111111111111112,0.2474773698776751,0.21691739767344265,0.0,1.0,3,322,191,188,0.11028350366649345
23,0.23765728565289646,0.23784142142360423,0.14285714285714285,0.16666666666666666,0.23333333333333334,0.007407407407407408,0.2339524332758154,0.22232280307884805,0.06666666666666667,0.0,7,723,181,178,0.10450949823892834
24,0.23765728565289646,0.23800895676964953,0.0,0.23333333333333334,0.2111111111111111,0.012345679012345678,0.24409613572721017,0.23853901929506427,0.23333333333333334,0.0,2,224,198,198,0.11432530746578902
25,0.23765728565289646,0.23805085328365289,0.0,0.2,0.15555555555555556,0.008641975308641976,0.24663206134005886,0.2547552355112805,0.3,0.0,5,525,191,189,0.11028350366649345
26,0.23765728565289646,0.23778559433994098,0.2857142857142857,0.2,0.24444444444444444,0.008641975308641976,0.23057119912535048,0.21151199226803724,0.0,1.0,3,326,189,187,0.10912870258098042
27,0.23765728565289646,0.23788329765322713,0.2857142857142857,0.3333333333333333,0.2777777777777778,0.013580246913580245,0.2364883588886641,0.2547552355112805,0.03333333333333333,0.0,5,527,192,191,0.11086090420924996
28,0.23765728565289646,0.23771582316503276,0.0,0.1,0.17777777777777778,0.0049382716049382715,0.22634465643726934,0.24394442470046968,0.23333333333333334,0.0,4,428,179,178,0.10335469715341532
29,0.23765728565289646,0.2377018706207462,0.2857142857142857,0.3,0.18888888888888888,0.013580246913580245,0.22549934789965312,0.2547552355112805,0.13333333333333333,0.0,4,429,187,184,0.1079739014954674
30,0.23765728565289646,0.2377576841793115,0.2857142857142857,0.16666666666666666,0.2,0.006172839506172839,0.22888058205011805,0.22232280307884805,0.03333333333333333,0.0,4,430,183,180,0.10566429932444137
31,0.23765728565289646,0.23777163897785342,0.14285714285714285,0.13333333333333333,0.2222222222222222,0.006172839506172839,0.22972589058773427,0.23313361388965886,0.2,0.0,8,831,196,189,0.113170506380276
32,0.23765728565289646,0.2383023388434054,0.42857142857142855,0.3333333333333333,0.3,0.013580246913580245,0.261847615017151,0.24934983010587508,0.0,1.0,6,632,189,185,0.10912870258098042
33,0.23765728565289646,0.23778559433994098,0.5714285714285714,0.26666666666666666,0.24444444444444444,0.014814814814814815,0.23057119912535048,0.23853901929506427,0.03333333333333333,0.0,6,633,183,179,0.10566429932444137
34,0.23765728565289646,0.2374926500903029,0.42857142857142855,0.4,0.2777777777777778,0.019753086419753086,0.21281971983540968,0.21691739767344265,0.03333333333333333,0.0,6,634,191,190,0.11028350366649345
35,0.23765728565289646,0.23789725752341995,0.5714285714285714,0.36666666666666664,0.25555555555555554,0.016049382716049384,0.23733366742628034,0.21691739767344265,0.03333333333333333,0.0,3,335,180,178,0.10393209769617183
36,0.23765728565289646,0.23809275486825904,0.2857142857142857,0.26666666666666666,0.2777777777777778,0.011111111111111112,0.24916798695290757,0.2601606409166859,0.0,1.0,7,736,202,199,0.11663490963681505
37,0.23765728565289646,0.23752053883359167,0.14285714285714285,0.13333333333333333,0.23333333333333334,0.0049382716049382715,0.2145103369106421,0.21691739767344265,0.06666666666666667,0.0,4,437,184,181,0.10624169986719788
38,0.23765728565289646,0.23752053883359167,0.2857142857142857,0.23333333333333334,0.24444444444444444,0.008641975308641976,0.2145103369106421,0.2547552355112805,0.03333333333333333,0.0,1,138,205,204,0.11836711126508459
39,0.23765728565289646,0.237855379603312,0.2857142857142857,0.13333333333333333,0.17777777777777778,0.006172839506172839,0.23479774181343163,0.22772820848425346,0.03333333333333333,0.0,9,939,189,186,0.10912870258098042
40,0.23765728565289646,0.2377437299443227,0.2857142857142857,0.26666666666666666,0.25555555555555554,0.012345679012345678,0.2280352735125018,0.21151199226803724,0.0,1.0,1,140,190,188,0.10970610312373694
41,0.23765728565289646,0.23781350675472454,0.14285714285714285,0.26666666666666666,0.2222222222222222,0.009876543209876543,0.23226181620058295,0.23313361388965886,0.16666666666666666,0.0,8,841,207,205,0.11952191235059761
42,0.23765728565289646,0.23795310263892364,0.2857142857142857,0.26666666666666666,0.2222222222222222,0.013580246913580245,0.24071490157674524,0.19529577605182102,0.1,0.0,4,442,191,190,0.11028350366649345
