number,probability,raw_model_probability,hit_rate_7,hit_rate_30,hit_rate_90,position_rate_30,bayes_long_rate,bayes_weekday_rate,gap_norm,prev_hit,historical_best_prefix_digit,historical_best_3digit,historical_best_3digit_count,historical_best_3digit_hit_draws,historical_best_3digit_position_rate_pct
00,0.23765728565289646,0.23743757449039815,0.14285714285714285,0.16666666666666666,0.24444444444444444,0.007407407407407408,0.2221181137491882,0.2289658617912331,0.1,0.0,2,200,196,196,0.11273632928211116
01,0.23765728565289646,0.23766114075142913,0.0,0.13333333333333333,0.16666666666666666,0.006172839506172839,0.2280352735125018,0.2724441226607983,0.26666666666666666,0.0,1,101,191,187,0.10986040251471037
02,0.23765728565289646,0.23791682239971365,0.14285714285714285,0.2,0.2222222222222222,0.007407407407407408,0.23479774181343163,0.23983542700862442,0.2,0.0,6,602,198,194,0.11388669998907147
03,0.23765728565289646,0.2381087077553521,0.0,0.3,0.2222222222222222,0.011111111111111112,0.23986959303912903,0.22353107918253745,0.4,0.0,4,403,194,194,0.11158595857515084
04,0.23765728565289646,0.23708654878146754,0.14285714285714285,0.2,0.24444444444444444,0.008641975308641976,0.21281971983540968,0.19092238353036353,0.16666666666666666,0.0,6,604,198,193,0.11388669998907147
05,0.23765728565289646,0.23766114075142913,0.0,0.13333333333333333,0.2222222222222222,0.0049382716049382715,0.2280352735125018,0.24527020961732007,0.23333333333333334,0.0,4,405,191,190,0.10986040251471037
06,0.23765728565289646,0.23801275178046497,0.14285714285714285,0.2,0.26666666666666666,0.007407407407407408,0.23733366742628034,0.23440064439992875,0.03333333333333333,0.0,9,906,202,199,0.11618744140299211
07,0.23765728565289646,0.23766114075142913,0.14285714285714285,0.3,0.2,0.012345679012345678,0.2280352735125018,0.23983542700862442,0.13333333333333333,0.0,4,407,191,189,0.10986040251471037
08,0.23765728565289646,0.23762919384586234,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.008641975308641976,0.22718996497488558,0.277878905269494,0.2,0.0,2,208,202,201,0.11618744140299211
09,0.23765728565289646,0.23849279754869043,0.14285714285714285,0.2,0.2111111111111111,0.008641975308641976,0.25001329549052376,0.18005281831297223,0.1,0.0,0,009,191,188,0.10986040251471037
10,0.23765728565289646,0.23852482423183732,0.0,0.23333333333333334,0.24444444444444444,0.008641975308641976,0.25085860402814003,0.2180962965738418,0.3,0.0,9,910,210,209,0.12078892423083339
11,0.23765728565289646,0.238076719475632,0.14285714285714285,0.26666666666666666,0.26666666666666666,0.011111111111111112,0.2390242845015128,0.23983542700862442,0.1,0.0,1,111,202,201,0.11618744140299211
12,0.23765728565289646,0.23804473415064034,0.42857142857142855,0.26666666666666666,0.24444444444444444,0.009876543209876543,0.23817897596389656,0.22353107918253745,0.0,1.0,7,712,205,205,0.11791299746343259
13,0.23765728565289646,0.2389093747759395,0.42857142857142855,0.3,0.2777777777777778,0.011111111111111112,0.26100230647953476,0.23983542700862442,0.13333333333333333,0.0,0,013,189,184,0.10871003180775005
14,0.23765728565289646,0.23849279754869043,0.2857142857142857,0.2,0.18888888888888888,0.008641975308641976,0.25001329549052376,0.25613977483471134,0.03333333333333333,0.0,1,114,201,197,0.11561225604951196
15,0.23765728565289646,0.23746950365898103,0.2857142857142857,0.16666666666666666,0.2111111111111111,0.007407407407407408,0.22296342228680444,0.2072267313564505,0.0,1.0,9,915,202,200,0.11618744140299211
16,0.23765728565289646,0.23836472035276082,0.0,0.2,0.13333333333333333,0.008641975308641976,0.24663206134005886,0.2507049922260157,0.43333333333333335,0.0,4,416,193,189,0.11101077322167069
17,0.23765728565289646,0.23801275178046497,0.42857142857142855,0.3,0.28888888888888886,0.014814814814814815,0.23733366742628034,0.21266151396514615,0.0,1.0,8,817,194,190,0.11158595857515084
18,0.23765728565289646,0.2377889579314508,0.14285714285714285,0.23333333333333334,0.25555555555555554,0.009876543209876543,0.23141650766296673,0.1963571661390592,0.2,0.0,7,718,207,206,0.11906336817039291
19,0.23765728565289646,0.23830069947803784,0.14285714285714285,0.2,0.28888888888888886,0.008641975308641976,0.2449414442648264,0.31592238353036356,0.16666666666666666,0.0,8,819,195,195,0.112161143928631
20,0.23765728565289646,0.23785288425489998,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.011111111111111112,0.2331071247381992,0.2724441226607983,0.1,0.0,1,120,201,199,0.11561225604951196
21,0.23765728565289646,0.23830069947803784,0.14285714285714285,0.26666666666666666,0.2222222222222222,0.011111111111111112,0.2449414442648264,0.25613977483471134,0.13333333333333333,0.0,2,221,198,197,0.11388669998907147
22,0.23765728565289646,0.23836472035276082,0.42857142857142855,0.26666666666666666,0.2222222222222222,0.013580246913580245,0.24663206134005886,0.2724441226607983,0.13333333333333333,0.0,3,322,193,190,0.11101077322167069
23,0.23765728565289646,0.23775699920295557,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.007407407407407408,0.23057119912535048,0.2180962965738418,0.06666666666666667,0.0,7,723,181,178,0.10410854897990877
24,0.23765728565289646,0.23820469032200325,0.5714285714285714,0.26666666666666666,0.24444444444444444,0.012345679012345678,0.2424055186519777,0.2180962965738418,0.0,1.0,2,224,199,199,0.11446188534255164
25,0.23765728565289646,0.23820469032200325,0.0,0.06666666666666667,0.14444444444444443,0.0024691358024691358,0.2424055186519777,0.277878905269494,0.5333333333333333,0.0,5,525,191,189,0.10986040251471037
26,0.23765728565289646,0.23775699920295557,0.14285714285714285,0.3,0.25555555555555554,0.012345679012345678,0.23057119912535048,0.20179194874775486,0.1,0.0,3,326,192,190,0.11043558786819052
27,0.23765728565289646,0.23794879590491405,0.14285714285714285,0.2,0.2777777777777778,0.009876543209876543,0.23564305035104788,0.2289658617912331,0.16666666666666666,0.0,5,527,194,193,0.11158595857515084
