number,probability,raw_model_probability,hit_rate_7,hit_rate_30,hit_rate_90,position_rate_30,bayes_long_rate,bayes_weekday_rate,gap_norm,prev_hit,historical_best_prefix_digit,historical_best_3digit,historical_best_3digit_count,historical_best_3digit_hit_draws,historical_best_3digit_position_rate_pct
00,0.23765728565289646,0.23733223600401493,0.14285714285714285,0.16666666666666666,0.24444444444444444,0.007407407407407408,0.2221181137491882,0.23313361388965886,0.06666666666666667,0.0,2,200,196,196,0.11275124544105296
01,0.23765728565289646,0.23759630358445347,0.0,0.13333333333333333,0.16666666666666666,0.006172839506172839,0.2280352735125018,0.21151199226803724,0.23333333333333334,0.0,1,101,191,187,0.10987493815939345
02,0.23765728565289646,0.23789834266924,0.14285714285714285,0.2,0.2222222222222222,0.007407407407407408,0.23479774181343163,0.23853901929506427,0.16666666666666666,0.0,6,602,198,194,0.11390176835371676
03,0.23765728565289646,0.23816284343207544,0.0,0.3,0.2222222222222222,0.011111111111111112,0.24071490157674524,0.30880928956533454,0.36666666666666664,0.0,4,403,194,194,0.11160072252838915
04,0.23765728565289646,0.2369553474196471,0.14285714285714285,0.2,0.24444444444444444,0.008641975308641976,0.2136650283730259,0.20610658686263184,0.13333333333333333,0.0,6,604,198,193,0.11390176835371676
05,0.23765728565289646,0.23759630358445347,0.14285714285714285,0.13333333333333333,0.2222222222222222,0.0049382716049382715,0.2280352735125018,0.2655660463220913,0.2,0.0,4,405,191,190,0.10987493815939345
06,0.23765728565289646,0.23801167539206508,0.14285714285714285,0.2,0.2777777777777778,0.007407407407407408,0.23733366742628034,0.22772820848425346,0.0,1.0,9,906,202,199,0.11620281417904438
07,0.23765728565289646,0.23759630358445347,0.14285714285714285,0.3,0.2,0.012345679012345678,0.2280352735125018,0.23313361388965886,0.1,0.0,4,407,191,189,0.10987493815939345
08,0.23765728565289646,0.237558567264896,0.14285714285714285,0.23333333333333334,0.2222222222222222,0.008641975308641976,0.22718996497488558,0.2547552355112805,0.16666666666666666,0.0,2,208,202,201,0.11620281417904438
09,0.23765728565289646,0.23857889574083352,0.2857142857142857,0.23333333333333334,0.2111111111111111,0.009876543209876543,0.25001329549052376,0.2817822625383075,0.06666666666666667,0.0,0,009,191,188,0.10987493815939345
10,0.23765728565289646,0.23861674341503297,0.0,0.23333333333333334,0.24444444444444444,0.008641975308641976,0.25085860402814003,0.24394442470046968,0.26666666666666666,0.0,9,910,210,209,0.1208049058296996
11,0.23765728565289646,0.23808725116356555,0.14285714285714285,0.26666666666666666,0.26666666666666666,0.011111111111111112,0.2390242845015128,0.24394442470046968,0.06666666666666667,0.0,1,111,202,201,0.11620281417904438
12,0.23765728565289646,0.23801167539206508,0.42857142857142855,0.23333333333333334,0.23333333333333334,0.008641975308641976,0.23733366742628034,0.23853901929506427,0.0,1.0,7,712,205,205,0.11792859854804008
13,0.23765728565289646,0.23907123699464264,0.42857142857142855,0.3,0.2777777777777778,0.011111111111111112,0.26100230647953476,0.2601606409166859,0.1,0.0,0,013,189,184,0.10872441524672964
14,0.23765728565289646,0.23857889574083352,0.2857142857142857,0.2,0.18888888888888888,0.008641975308641976,0.25001329549052376,0.24394442470046968,0.0,1.0,1,114,201,197,0.11562755272271247
15,0.23765728565289646,0.23733223600401493,0.14285714285714285,0.13333333333333333,0.2,0.006172839506172839,0.2221181137491882,0.18989037064641562,0.13333333333333333,0.0,9,915,202,200,0.11620281417904438
16,0.23765728565289646,0.23842754626900442,0.0,0.2,0.14444444444444443,0.008641975308641976,0.24663206134005886,0.2601606409166859,0.4,0.0,4,416,193,189,0.11102546107205725
17,0.23765728565289646,0.23801167539206508,0.2857142857142857,0.26666666666666666,0.2777777777777778,0.013580246913580245,0.23733366742628034,0.2547552355112805,0.1,0.0,8,817,194,190,0.11160072252838915
18,0.23765728565289646,0.23774729012245666,0.14285714285714285,0.23333333333333334,0.25555555555555554,0.009876543209876543,0.23141650766296673,0.21691739767344265,0.16666666666666666,0.0,7,718,207,206,0.11907912146070389
19,0.23765728565289646,0.2383518962701333,0.14285714285714285,0.23333333333333334,0.28888888888888886,0.009876543209876543,0.2449414442648264,0.24394442470046968,0.13333333333333333,0.0,8,819,195,195,0.11217598398472106
20,0.23765728565289646,0.23786057334472255,0.14285714285714285,0.23333333333333334,0.23333333333333334,0.011111111111111112,0.2339524332758154,0.20610658686263184,0.06666666666666667,0.0,1,120,201,199,0.11562755272271247
21,0.23765728565289646,0.23838971920802612,0.2857142857142857,0.3,0.2222222222222222,0.012345679012345678,0.24578675280244264,0.18989037064641562,0.1,0.0,2,221,198,197,0.11390176835371676
22,0.23765728565289646,0.23842754626900442,0.42857142857142855,0.26666666666666666,0.23333333333333334,0.013580246913580245,0.24663206134005886,0.21151199226803724,0.1,0.0,3,322,193,190,0.11102546107205725
23,0.23765728565289646,0.23770953729927505,0.14285714285714285,0.16666666666666666,0.17777777777777778,0.007407407407407408,0.23057119912535048,0.22232280307884805,0.03333333333333333,0.0,7,723,181,178,0.10412232359607441
24,0.23765728565289646,0.23820064575234595,0.42857142857142855,0.23333333333333334,0.23333333333333334,0.011111111111111112,0.2415602101143615,0.23853901929506427,0.0,1.0,2,224,199,199,0.11447702981004866
25,0.23765728565289646,0.2382762627641904,0.0,0.06666666666666667,0.14444444444444443,0.0024691358024691358,0.24325082718959395,0.2547552355112805,0.5,0.0,5,525,191,189,0.10987493815939345
26,0.23765728565289646,0.23770953729927505,0.2857142857142857,0.3,0.25555555555555554,0.012345679012345678,0.23057119912535048,0.22232280307884805,0.06666666666666667,0.0,3,326,192,190,0.11045019961572534
27,0.23765728565289646,0.23797389369305544,0.2857142857142857,0.23333333333333334,0.2777777777777778,0.011111111111111112,0.2364883588886641,0.2547552355112805,0.13333333333333333,0.0,5,527,194,193,0.11160072252838915
28,0.23765728565289646,0.237558567264896,0.2857142857142857,0.23333333333333334,0.15555555555555556,0.008641975308641976,0.22718996497488558,0.24934983010587508,0.1,0.0,4,428,179,178,0.10297180068341061
29,0.23765728565289646,0.237558567264896,0.5714285714285714,0.23333333333333334,0.2222222222222222,0.008641975308641976,0.22718996497488558,0.2547552355112805,0.03333333333333333,0.0,4,429,188,185,0.10814915379039773
