number,probability,raw_model_probability,hit_rate_7,hit_rate_30,hit_rate_90,position_rate_30,bayes_long_rate,bayes_weekday_rate,gap_norm,prev_hit,historical_best_prefix_digit,historical_best_3digit,historical_best_3digit_count,historical_best_3digit_hit_draws,historical_best_3digit_position_rate_pct
00,0.23765728565289646,0.2374500145835748,0.2857142857142857,0.2,0.24444444444444444,0.008641975308641976,0.2221181137491882,0.2072267313564505,0.0,1.0,2,200,196,196,0.11278108960342487
01,0.23765728565289646,0.23772177162200478,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.006172839506172839,0.22888058205011805,0.21266151396514615,0.16666666666666666,0.0,1,101,191,187,0.1099040209910926
02,0.23765728565289646,0.23795973453866454,0.42857142857142855,0.23333333333333334,0.2222222222222222,0.008641975308641976,0.23479774181343163,0.23983542700862442,0.1,0.0,6,602,198,194,0.11393191704835777
03,0.23765728565289646,0.23823189269011855,0.0,0.3,0.23333333333333334,0.011111111111111112,0.2415602101143615,0.18005281831297223,0.3,0.0,4,403,194,194,0.11163026215849195
04,0.23765728565289646,0.2371106192341774,0.2857142857142857,0.23333333333333334,0.24444444444444444,0.009876543209876543,0.2136650283730259,0.21266151396514615,0.06666666666666667,0.0,6,604,198,193,0.11393191704835777
05,0.23765728565289646,0.2376877902906927,0.2857142857142857,0.13333333333333333,0.23333333333333334,0.0049382716049382715,0.2280352735125018,0.23440064439992875,0.13333333333333333,0.0,4,405,191,190,0.1099040209910926
06,0.23765728565289646,0.23802775402518306,0.0,0.2,0.28888888888888886,0.007407407407407408,0.2364883588886641,0.1963571661390592,0.23333333333333334,0.0,9,906,201,198,0.11565815821575713
07,0.23765728565289646,0.23772177162200478,0.14285714285714285,0.3333333333333333,0.2111111111111111,0.013580246913580245,0.22888058205011805,0.2180962965738418,0.03333333333333333,0.0,4,407,191,189,0.1099040209910926
08,0.23765728565289646,0.2376877902906927,0.2857142857142857,0.23333333333333334,0.2222222222222222,0.008641975308641976,0.2280352735125018,0.2180962965738418,0.1,0.0,2,208,202,201,0.11623357193822358
09,0.23765728565289646,0.23857239109862255,0.2857142857142857,0.23333333333333334,0.2111111111111111,0.009876543209876543,0.25001329549052376,0.2996180357042766,0.0,1.0,0,009,191,188,0.1099040209910926
10,0.23765728565289646,0.23864053086766707,0.14285714285714285,0.23333333333333334,0.24444444444444444,0.008641975308641976,0.25170391256575625,0.2941832530955809,0.2,0.0,9,910,210,209,0.12083688171795522
11,0.23765728565289646,0.2381638331017566,0.14285714285714285,0.3333333333333333,0.26666666666666666,0.016049382716049384,0.23986959303912903,0.2833136878781896,0.0,1.0,1,111,202,201,0.11623357193822358
12,0.23765728565289646,0.23806176878154284,0.42857142857142855,0.2,0.2222222222222222,0.007407407407407408,0.23733366742628034,0.21266151396514615,0.0,1.0,7,712,205,205,0.11795981310562294
13,0.23765728565289646,0.23904965002079384,0.42857142857142855,0.3333333333333333,0.3,0.012345679012345678,0.261847615017151,0.2507049922260157,0.03333333333333333,0.0,0,013,189,184,0.10875319354615968
14,0.23765728565289646,0.23857239109862255,0.2857142857142857,0.16666666666666666,0.17777777777777778,0.006172839506172839,0.25001329549052376,0.24527020961732007,0.06666666666666667,0.0,1,114,201,197,0.11565815821575713
15,0.23765728565289646,0.23751793378241612,0.14285714285714285,0.13333333333333333,0.2111111111111111,0.006172839506172839,0.22380873082442065,0.22353107918253745,0.06666666666666667,0.0,9,915,202,200,0.11623357193822358
16,0.23765728565289646,0.23843615164530127,0.0,0.2,0.14444444444444443,0.008641975308641976,0.24663206134005886,0.25613977483471134,0.3333333333333333,0.0,4,416,193,189,0.1110548484360255
17,0.23765728565289646,0.23806176878154284,0.2857142857142857,0.3,0.28888888888888886,0.014814814814814815,0.23733366742628034,0.23440064439992875,0.03333333333333333,0.0,8,817,194,190,0.11163026215849195
18,0.23765728565289646,0.23789172842111633,0.14285714285714285,0.26666666666666666,0.25555555555555554,0.011111111111111112,0.2331071247381992,0.2507049922260157,0.1,0.0,7,718,207,206,0.11911064055055585
19,0.23765728565289646,0.23836805196274397,0.2857142857142857,0.26666666666666666,0.3,0.011111111111111112,0.2449414442648264,0.21266151396514615,0.06666666666666667,0.0,8,819,195,195,0.11220567588095841
20,0.23765728565289646,0.23792572980871649,0.14285714285714285,0.26666666666666666,0.23333333333333334,0.012345679012345678,0.2339524332758154,0.261574557443407,0.0,1.0,1,120,201,199,0.11565815821575713
21,0.23765728565289646,0.23840210013359134,0.42857142857142855,0.3,0.2222222222222222,0.012345679012345678,0.24578675280244264,0.261574557443407,0.03333333333333333,0.0,2,221,198,197,0.11393191704835777
22,0.23765728565289646,0.2384702064977667,0.42857142857142855,0.3,0.23333333333333334,0.016049382716049384,0.2474773698776751,0.2507049922260157,0.03333333333333333,0.0,3,322,193,190,0.1110548484360255
23,0.23765728565289646,0.2377897443134526,0.14285714285714285,0.16666666666666666,0.16666666666666666,0.007407407407407408,0.23057119912535048,0.2072267313564505,0.16666666666666666,0.0,7,723,181,178,0.10414988376642806
24,0.23765728565289646,0.23819786122518632,0.2857142857142857,0.2,0.2222222222222222,0.009876543209876543,0.24071490157674524,0.2670093400521027,0.03333333333333333,0.0,2,224,199,199,0.11450733077082423
25,0.23765728565289646,0.23833400713286626,0.0,0.06666666666666667,0.15555555555555556,0.0024691358024691358,0.24409613572721017,0.23440064439992875,0.43333333333333335,0.0,5,525,191,189,0.1099040209910926
26,0.23765728565289646,0.2377897443134526,0.2857142857142857,0.3,0.25555555555555554,0.012345679012345678,0.23057119912535048,0.24527020961732007,0.0,1.0,3,326,192,190,0.11047943471355905
27,0.23765728565289646,0.23802775402518306,0.5714285714285714,0.23333333333333334,0.2777777777777778,0.011111111111111112,0.2364883588886641,0.24527020961732007,0.06666666666666667,0.0,5,527,194,193,0.11163026215849195
