date,pick1,prob1,pick1_count,pick1_hit,pick2,prob2,pick2_count,pick2_hit,pick3,prob3,pick3_count,pick3_hit,top1_hit,top2_any_hit,top3_any_hit,picked_hit_count,actual_unique_suffixes,candidate
2025-12-05,38,0.23959082838230555,0,0,62,0.23917701586030307,1,1,36,0.23901162812556914,0,0,0,1,1,1,01 05 10 13 16 17 20 25 26 30 31 32 35 46 49 61 62 64 69 72 80 92 98,long_l10_lr010
2025-12-06,38,0.23917254730078835,0,0,62,0.23883855802378562,0,0,36,0.23868046432623474,1,1,0,0,1,1,03 04 11 12 14 15 21 23 26 28 30 36 39 47 49 73 75 77 78 82 87 91 92 95 96,long_l10_lr010
2025-12-07,38,0.23908538364299822,0,0,62,0.2388181706810144,1,1,36,0.23870572129315895,0,0,0,1,1,1,02 05 08 16 26 31 46 48 50 57 59 60 62 65 71 76 77 84 88 90 93 95 98,long_l10_lr010
2025-12-08,38,0.23900652527195623,0,0,62,0.2387396135910263,0,0,36,0.23860623449744595,1,1,0,0,1,1,01 03 06 11 15 16 19 24 34 35 36 45 47 57 58 59 63 65 69 77 78 86 92,long_l10_lr010
2025-12-09,38,0.23807394749573882,0,0,62,0.2379702472541759,0,0,36,0.23792416823024157,1,1,0,0,1,1,03 06 07 08 09 13 14 15 19 36 41 50 52 54 59 69 70 74 77 82 85 87 88 95,long_l10_lr010
2025-12-10,38,0.23782714253977932,0,0,62,0.23778337645238637,1,1,36,0.23776635780390468,0,0,0,1,1,1,01 02 14 15 16 18 24 25 31 32 33 39 40 52 57 61 62 64 67 75 78 94 96 99,long_l10_lr010
2025-12-11,38,0.2400008610390851,0,0,62,0.23954079154308006,0,0,36,0.2393244974008518,1,1,0,0,1,1,01 03 08 12 14 18 21 29 31 32 34 36 37 42 46 47 58 68 72 85 89 95 96,long_l10_lr010
2025-12-12,38,0.24042148066760358,0,0,62,0.2398496489979566,2,1,36,0.2396144596543014,1,1,0,1,1,2,00 03 10 11 14 15 17 24 33 36 44 53 54 56 58 60 62 67 75 76 78 93 94 95,long_l10_lr010
2025-12-13,38,0.24295313672556776,0,0,62,0.241948020998422,1,1,36,0.24150917410058356,0,0,0,1,1,1,00 09 10 13 14 22 24 27 30 33 42 46 52 53 59 60 61 62 63 68 81 83 88 96,long_l10_lr010
2025-12-14,38,0.24422250167569357,0,0,62,0.24306107883084213,1,1,36,0.242443188557779,0,0,0,1,1,1,00 07 10 12 14 19 22 28 31 35 39 40 46 48 58 62 66 68 71 76 79 81 83 97 98,long_l10_lr010
2025-12-15,38,0.2449267868645663,1,1,62,0.24376026818723442,0,0,36,0.24301235421842965,0,0,1,1,1,1,02 06 08 14 15 16 17 21 29 30 33 38 40 44 52 53 64 65 68 76 85 89 93 94 96 97,long_l10_lr010
2025-12-16,38,0.24709353622372673,0,0,62,0.24554364064852194,0,0,36,0.2446168566825795,0,0,0,0,0,0,00 01 02 05 09 10 13 26 27 31 34 41 50 57 58 71 73 76 78 82 91 92 94 97,long_l10_lr010
2025-12-17,38,0.24598608188777837,0,0,62,0.2446337368102488,0,0,36,0.24382474648257507,0,0,0,0,0,0,01 05 14 15 22 26 28 32 35 46 48 53 56 58 59 67 84 86 89 92 94 96,long_l10_lr010
2025-12-18,38,0.2447180898933755,2,1,62,0.2435279666004123,0,0,36,0.24281577905340376,0,0,1,1,1,1,07 35 38 40 41 45 46 47 49 52 59 61 63 65 72 73 75 79 80 86 87 88 89 95 98,long_l10_lr010
2025-12-19,38,0.24651349547544216,0,0,62,0.24496002836495342,0,0,36,0.2440891146345439,1,1,0,0,1,1,01 05 10 15 21 25 27 28 36 46 54 56 59 68 72 75 76 78 79 80 83 93 97 99,long_l10_lr010
2025-12-20,38,0.24795742402807555,0,0,62,0.2461340014971555,0,0,36,0.24522568379401855,2,1,0,0,1,1,05 11 16 22 33 36 40 43 56 60 61 63 67 68 70 73 74 83 84 90 92 94 95,long_l10_lr010
2025-12-21,38,0.2491095371366592,0,0,62,0.2470347074306895,0,0,36,0.24613062899001675,1,1,0,0,1,1,02 08 11 14 17 18 31 35 36 40 44 45 52 57 65 69 75 78 83 85 87 88 91 94 99,long_l10_lr010
2025-12-22,38,0.24833089287570229,0,0,62,0.24643976270959903,0,0,36,0.24573309261970736,0,0,0,0,0,0,06 08 10 13 19 31 45 46 47 50 51 53 54 55 65 72 74 80 81 83 88 92 94 95 96 97,long_l10_lr010
2025-12-23,38,0.24587482749122644,1,1,62,0.2445198545902848,0,0,36,0.2440130436712673,2,1,1,1,1,2,03 05 12 13 17 22 24 34 36 37 38 48 55 58 59 60 61 67 69 78 81 83 84 95 98,long_l10_lr010
2025-12-24,38,0.24519400569027675,0,0,62,0.2439438682815772,0,0,36,0.2435770035304378,0,0,0,0,0,0,07 08 21 22 28 29 46 49 51 52 56 57 66 67 74 75 77 78 80 85 87 92 95 96 97 99,long_l10_lr010
2025-12-25,38,0.2447756229827959,0,0,62,0.24368216543009846,0,0,36,0.24336119108819967,0,0,0,0,0,0,00 03 07 12 16 18 19 30 37 42 43 49 56 61 69 70 71 73 77 79 98 99,long_l10_lr010
2025-12-26,38,0.24394272458306956,0,0,62,0.24294265270541068,0,0,36,0.24264904435129525,1,1,0,0,1,1,00 01 11 14 15 17 22 24 28 29 36 37 45 58 69 71 74 76 80 83 84 88 90 94 97 98,long_l10_lr010
2025-12-27,38,0.24275661143131874,1,1,62,0.2420673424198592,0,0,36,0.24190535519689632,0,0,1,1,1,1,03 12 13 16 17 20 21 23 27 28 35 38 40 43 45 50 60 70 71 77 82 98,long_l10_lr010
2025-12-28,51,0.2390270979281207,1,1,50,0.2390092605043233,0,0,28,0.2390046074134963,0,0,1,1,1,1,05 10 13 17 19 21 27 29 31 37 44 51 52 62 63 64 65 69 71 73 82 84 85 86 88 90 93,long_l10_lr010
2025-12-29,51,0.2398245658802972,0,0,50,0.23976428859905938,1,1,28,0.23974785114075484,0,0,0,1,1,1,01 08 14 21 22 30 32 37 42 45 48 49 50 56 58 60 61 64 65 80 91 96 97 98 99,long_l10_lr010
2025-12-30,51,0.24416759569148266,0,0,50,0.24329625390710577,0,0,28,0.24310711119997797,0,0,0,0,0,0,03 06 09 11 12 14 19 21 22 24 27 41 44 52 53 54 69 75 82 86 87 89 91 92,long_l10_lr010
2025-12-31,51,0.243304194766293,0,0,50,0.24260402023997782,0,0,28,0.2424519897411641,1,1,0,0,1,1,10 13 17 22 23 25 27 28 29 36 39 41 44 49 58 59 60 61 62 63 67 68 78 85 97,long_l10_lr010
2026-01-01,51,0.2416049272659669,0,0,50,0.2412723089929328,0,0,28,0.2411855903882056,1,1,0,0,1,1,01 08 17 25 28 31 34 35 38 42 52 53 63 67 68 69 72 76 88 91 96,long_l10_lr010
2026-01-02,51,0.2417044566727239,0,0,50,0.24124791499954762,1,1,28,0.2411090843322431,1,1,0,1,1,2,04 14 22 23 24 28 29 31 36 38 41 48 50 52 53 59 60 67 75 81 83 88 89 92,long_l10_lr010
2026-01-03,51,0.2394886011116723,1,1,50,0.23946104755611766,1,1,28,0.23945301151155418,0,0,1,1,1,2,00 01 02 07 12 20 31 33 35 46 48 49 50 51 52 54 57 64 70 74 76 83 85 86 92,long_l10_lr010
2026-01-04,38,0.23995582984254196,0,0,62,0.23987086032012161,0,0,36,0.23985198100090532,1,1,0,0,1,1,01 02 25 26 29 32 34 36 39 43 48 51 54 58 59 68 75 76 77 78 82 84 85 97,long_l10_lr010
2026-01-05,38,0.24119848760089926,1,1,62,0.2408567567333029,0,0,36,0.24079983373704805,0,0,1,1,1,1,01 05 07 08 09 20 24 25 27 38 43 45 47 48 58 60 65 68 69 74 83 84 93 94,long_l10_lr010
2026-01-06,38,0.24002979051328846,0,0,62,0.23992818518939196,0,0,36,0.23991214493436006,0,0,0,0,0,0,01 06 08 10 12 18 25 32 33 45 47 50 54 56 57 65 66 68 69 71 73 75 82 97 98,long_l10_lr010
2026-01-07,51,0.24044090197257867,0,0,50,0.24030146129241775,0,0,28,0.24027241811069744,0,0,0,0,0,0,05 07 09 16 17 19 23 24 27 39 44 45 49 57 64 65 66 67 68 69 76 77 86 88 89,long_l10_lr010
2026-01-08,51,0.24043794333269292,1,1,50,0.24033713284614766,0,0,28,0.2403161342988323,0,0,1,1,1,1,02 13 15 21 22 27 35 37 38 41 43 44 49 51 53 54 62 65 66 68 72 82 88,long_l10_lr010
2026-01-09,38,0.2418486541196939,0,0,62,0.2413953742698684,0,0,36,0.24130002077375132,1,1,0,0,1,1,02 10 11 12 17 21 23 26 33 36 41 43 46 47 48 52 66 70 78 82 86 87 92,long_l10_lr010
2026-01-10,38,0.24400756082327463,0,0,62,0.24304273804806073,1,1,36,0.24289063460582247,0,0,0,1,1,1,08 12 13 14 16 21 27 31 43 45 54 58 60 62 70 72 78 83 86 87 93 94,long_l10_lr010
2026-01-11,38,0.2446044546971948,1,1,62,0.24348938207698687,0,0,36,0.24324205683261227,2,1,1,1,1,2,00 02 08 10 13 17 19 25 30 35 36 38 43 47 58 63 67 68 69 70 72 73 95,long_l10_lr010
2026-01-12,38,0.2464098515526952,1,1,62,0.244811920880556,0,0,36,0.2445602572309307,0,0,1,1,1,1,00 01 14 20 24 31 34 35 38 39 40 42 43 45 52 57 58 63 64 73 82 88 94 95 97,long_l10_lr010
2026-01-13,38,0.24847821456190305,0,0,62,0.24638296636184528,1,1,36,0.24606970688207844,0,0,0,1,1,1,03 08 12 14 16 24 25 27 34 35 39 42 52 57 62 63 64 71 73 74 80 82 83 88 99,long_l10_lr010
2026-01-14,38,0.2482635927126466,0,0,62,0.2463572472419066,0,0,36,0.24595716928456232,0,0,0,0,0,0,04 07 15 17 21 22 32 37 44 45 46 52 53 55 58 78 83 84 87 89 95 99,long_l10_lr010
2026-01-15,38,0.24621272683809703,0,0,62,0.24467219363708015,0,0,36,0.24434870253327293,0,0,0,0,0,0,00 12 14 16 21 22 26 29 39 44 47 50 56 60 61 68 71 74 76 88 97 99,long_l10_lr010
2026-01-16,38,0.24617277467953622,0,0,62,0.2445609101369591,0,0,36,0.24422248118703443,0,0,0,0,0,0,03 10 26 28 32 33 40 44 45 46 49 54 56 66 69 71 72 77 79 87 89 91 94 95 99,long_l10_lr010
2026-01-17,38,0.24510392395316183,0,0,62,0.24376698348851483,0,0,36,0.24348615289939154,0,0,0,0,0,0,00 01 15 21 24 37 42 43 47 48 54 57 64 68 74 75 81 87 88 89 91 94 96 97,long_l10_lr010
2026-01-18,38,0.2463979594009039,0,0,62,0.24477722325637466,0,0,36,0.24443693530437655,0,0,0,0,0,0,03 04 10 13 16 17 21 25 29 34 39 51 52 58 60 66 80 83 85 89 93 94 98,long_l10_lr010
2026-01-19,38,0.24368051474288693,0,0,62,0.24261771550895453,0,0,36,0.24239437018676527,0,0,0,0,0,0,02 08 09 11 19 23 24 29 40 45 49 50 51 53 55 73 74 77 80 86 90 93 95 98,long_l10_lr010
2026-01-20,38,0.24130649201104196,0,0,62,0.24076688188461454,0,0,36,0.24065338481151452,0,0,0,0,0,0,09 12 16 24 27 28 31 45 48 49 52 56 58 64 70 74 76 78 79 80 89 91 92,long_l10_lr010
2026-01-21,38,0.24103850966919252,0,0,62,0.2405210541589904,0,0,36,0.2404122129316167,0,0,0,0,0,0,21 26 32 35 39 42 44 49 50 54 56 57 58 60 67 73 79 80 86 94 96 98,long_l10_lr010
2026-01-22,38,0.23924135639936336,0,0,62,0.23904299597518558,0,0,36,0.23900125026243169,0,0,0,0,0,0,02 03 15 18 19 27 39 41 43 44 46 47 51 53 60 63 65 69 70 74 82 87 88 96 99,long_l10_lr010
2026-01-23,51,0.24003212692849857,0,0,50,0.23974361808614392,0,0,28,0.23969346687844195,0,0,0,0,0,0,02 04 10 12 13 14 15 17 19 22 27 29 44 48 49 60 67 71 73 77 84 86 89 92,long_l10_lr010
2026-01-24,51,0.2390852979614244,2,1,50,0.23898631571594803,0,0,28,0.2389691042821479,0,0,1,1,1,1,00 09 11 13 22 29 34 36 45 47 49 51 60 61 62 65 66 69 76 83 84 88 96 98,long_l10_lr010
2026-01-25,51,0.23956612680737102,1,1,50,0.2393858346523859,0,0,28,0.23935306425209843,0,0,1,1,1,1,02 19 23 25 30 33 35 36 38 40 44 51 52 60 62 63 71 80 83 86 89 91 97,long_l10_lr010
2026-01-26,51,0.23974979167053548,0,0,50,0.2395154966091,0,0,28,0.23947088676637804,0,0,0,0,0,0,02 05 13 15 17 20 32 39 41 44 56 57 61 62 63 65 66 67 69 74 81 82 85 93 94,long_l10_lr010
2026-01-27,51,0.24015183087221464,0,0,50,0.23988352028499998,0,0,28,0.2398324367745795,0,0,0,0,0,0,10 14 16 19 20 22 29 30 31 33 34 41 43 59 61 62 70 72 80 81 92,long_l10_lr010
2026-01-28,38,0.23969413650943058,0,0,62,0.2394043752026312,0,0,36,0.23929577661539514,0,0,0,0,0,0,01 02 04 09 21 24 28 32 33 37 39 40 47 50 51 57 69 75 76 77 78 79 89 93 94 95,long_l10_lr010
2026-01-29,51,0.23898666480998876,2,1,50,0.23890472968101484,0,0,28,0.2388891251751546,0,0,1,1,1,1,00 06 07 14 19 26 29 32 35 51 54 60 67 71 75 76 80 81 82 87 90 93 94 95,long_l10_lr010
2026-01-30,51,0.24017183524557909,0,0,50,0.23989331708552497,0,0,28,0.2398376399873586,0,0,0,0,0,0,01 03 05 09 15 23 24 33 35 41 43 45 46 48 54 55 68 78 79 80 81 82 85 92 93 94 99,long_l10_lr010
2026-01-31,51,0.2403779009326953,1,1,50,0.2401629566807409,0,0,28,0.24011998360816442,0,0,1,1,1,1,05 07 10 13 14 20 22 37 40 44 47 49 51 54 56 58 67 75 76 77 79 81 82 85,long_l10_lr010
2026-02-01,51,0.24120359323165433,0,0,50,0.24086443659814274,0,0,28,0.24079307670268393,0,0,0,0,0,0,01 03 05 07 27 31 38 47 54 58 59 60 61 63 73 77 87 89 90 94 99,long_l10_lr010
2026-02-02,51,0.24097496564734328,0,0,50,0.24058681278990854,0,0,28,0.2405051508497476,1,1,0,0,1,1,02 06 07 12 15 17 23 28 39 45 54 55 58 59 61 62 74 76 81 82 83 85 91 96 98,long_l10_lr010
2026-02-03,51,0.24440400991080807,0,0,50,0.24348441463868098,0,0,28,0.24324280624926695,1,1,0,0,1,1,01 08 22 23 24 28 40 41 43 47 48 52 55 56 67 72 75 76 81 90 97 98,long_l10_lr010
2026-02-04,51,0.2425090493216394,0,0,50,0.24184771211351294,0,0,28,0.24163912413142216,0,0,0,0,0,0,10 15 17 20 25 30 32 34 39 42 44 48 49 58 59 60 65 69 70 71 73 82 88 90 91 99,long_l10_lr010
2026-02-05,51,0.24521503220028423,0,0,50,0.24417314042859575,0,0,28,0.2438447452579826,0,0,0,0,0,0,02 07 09 10 14 23 29 33 40 41 42 48 56 57 58 61 64 65 68 73 79 86 87 94 97,long_l10_lr010
2026-02-06,51,0.24358123491718087,0,0,50,0.24284380401324668,1,1,28,0.2426112464055367,0,0,0,1,1,1,05 09 18 20 23 25 26 27 33 38 42 43 46 50 56 57 58 61 62 66 77 78 79 81 91 92 97,long_l10_lr010
2026-02-07,51,0.24448001030830532,1,1,50,0.24364736090900088,1,1,28,0.24343949918089205,0,0,1,1,1,2,09 16 17 18 19 23 33 34 41 43 49 50 51 60 62 64 68 70 77 80 82 85 91 92 94,long_l10_lr010
2026-02-08,51,0.2468587019868122,0,0,50,0.24563883830055397,0,0,28,0.24539535397860668,0,0,0,0,0,0,00 03 04 09 10 11 12 13 17 21 32 34 35 36 38 45 49 61 67 77 89 91 95,long_l10_lr010
2026-02-09,51,0.2469942346787584,0,0,50,0.24572186898653556,0,0,28,0.24546792683116214,0,0,0,0,0,0,00 01 12 14 15 25 29 30 34 42 46 47 55 56 63 67 69 73 76 77 87 89 91 95 96 98,long_l10_lr010
2026-02-10,51,0.2500209599430626,0,0,50,0.24828736404750082,0,0,28,0.24794161253229896,0,0,0,0,0,0,02 03 04 14 19 23 32 39 53 55 59 61 63 67 68 77 78 85 87 90 91 98 99,long_l10_lr010
2026-02-11,51,0.25050433128986715,0,0,50,0.2486576005619993,0,0,28,0.24828934942548503,0,0,0,0,0,0,02 09 21 32 37 38 39 41 43 45 47 48 57 64 66 73 88 89 90 92 93 98,long_l10_lr010
2026-02-12,51,0.24742520252336114,0,0,50,0.24605532090042628,1,1,28,0.24578195851984017,0,0,0,1,1,1,07 08 10 16 20 23 29 32 41 46 50 53 57 59 63 72 73 75 81 90 94,long_l10_lr010
2026-02-13,51,0.24564272288753594,0,0,50,0.24443366575337291,0,0,28,0.2442612723355939,0,0,0,0,0,0,01 02 03 07 09 10 11 17 19 21 26 55 59 61 63 72 73 75 76 77 83 88 90 98,long_l10_lr010
2026-02-14,51,0.24415364482048083,0,0,50,0.24321966683885743,0,0,28,0.24308643952111603,0,0,0,0,0,0,03 04 07 09 13 15 18 22 27 30 34 35 37 40 54 55 57 60 68 80 81 86 89 91,long_l10_lr010
2026-02-15,51,0.24761095601280214,1,1,50,0.24605709079857366,0,0,28,0.24583564709554515,0,0,1,1,1,1,01 03 11 16 33 34 35 41 45 51 54 59 60 62 64 65 67 77 79 81 82 84 85 88,long_l10_lr010
2026-02-20,51,0.24877703008483218,0,0,50,0.24708739601202642,1,1,28,0.24683461694573472,0,0,0,1,1,1,09 13 16 25 36 37 41 42 50 58 63 64 66 74 75 77 80 81 83 86 89 90 92 93,long_l10_lr010
2026-02-21,51,0.24989012649782402,0,0,50,0.24791937432700345,0,0,28,0.24773222804002845,0,0,0,0,0,0,00 08 09 12 13 14 31 36 41 43 44 45 46 47 62 64 74 77 81 82 87 91 96 97,long_l10_lr010
2026-02-22,51,0.24945548100396941,0,0,50,0.24757122248356866,0,0,28,0.24739226823718946,0,0,0,0,0,0,01 03 04 05 08 09 12 14 16 17 26 30 33 48 55 57 73 85 87 88 90 92 95,long_l10_lr010
2026-02-23,51,0.2483676475953154,0,0,50,0.24665516205823584,0,0,28,0.24649248306080584,0,0,0,0,0,0,00 01 02 05 15 16 19 22 26 29 32 35 42 43 45 54 55 57 62 68 69 74 83 92 96 99,long_l10_lr010
2026-02-24,51,0.24717979225569525,0,0,50,0.24575558574281164,0,0,28,0.2456202359530508,1,1,0,0,1,1,04 10 13 15 22 23 28 30 36 37 42 44 46 49 52 54 69 71 78 80 85 89 94 95 97,long_l10_lr010
2026-02-25,51,0.2470115150773734,0,0,50,0.24565578034322236,1,1,28,0.2454625141155468,0,0,0,1,1,1,01 02 10 13 16 18 22 24 30 31 35 44 48 49 50 52 53 54 59 63 66 67 84 90 96,long_l10_lr010
2026-02-26,51,0.24395837316306276,2,1,50,0.2431508824057957,2,1,28,0.2430775641813902,1,1,1,1,1,3,01 08 09 28 30 33 41 50 51 52 53 56 58 60 65 67 73 94 96 98 99,long_l10_lr010
2026-02-27,51,0.24824201412905636,0,0,50,0.2465154238080191,0,0,28,0.24635886237117718,0,0,0,0,0,0,07 08 12 13 16 22 30 31 33 38 39 40 42 44 45 47 53 54 57 81 83 94 97,long_l10_lr010
2026-02-28,51,0.2477019532036799,0,0,50,0.24604985643691138,0,0,28,0.24590003448468742,0,0,0,0,0,0,07 09 16 17 24 26 27 35 38 41 45 47 59 62 64 65 68 72 77 82 86 91 93 94 95 97,long_l10_lr010
2026-03-01,51,0.2461065320423855,2,1,50,0.24483190676142919,0,0,28,0.24471625322708246,0,0,1,1,1,1,02 03 06 16 27 38 40 47 48 51 56 57 60 61 65 72 73 75 77 82 90 91 92,long_l10_lr010
2026-03-02,51,0.2481224472371848,0,0,50,0.24650046390849661,0,0,28,0.24634636196553633,0,0,0,0,0,0,00 03 04 05 07 08 17 20 24 30 35 41 45 49 57 61 73 79 81 83 90 96 97 98,long_l10_lr010
2026-03-03,51,0.2491729045644662,0,0,50,0.24736570409252692,1,1,28,0.24719404947012624,0,0,0,1,1,1,00 08 10 11 18 20 21 36 37 38 40 41 47 48 50 59 69 71 77 78 79 84 89,long_l10_lr010
2026-03-04,51,0.24963003609020512,1,1,50,0.2476217540714364,1,1,28,0.24753072654636232,0,0,1,1,1,2,02 05 09 13 15 19 26 31 35 37 39 41 42 45 50 51 58 60 62 67 72 73 91 92 95,long_l10_lr010
2026-03-05,51,0.25321726905027164,0,0,28,0.25054352975170563,0,0,50,0.25054352975170563,0,0,0,0,0,0,02 08 09 14 22 25 30 31 32 40 57 59 61 63 68 70 71 74 79 82 85 92 94 99,long_l10_lr010
2026-03-06,51,0.25056502093580957,1,1,28,0.2484094171064501,0,0,50,0.2484094171064501,1,1,1,1,1,2,01 10 11 14 32 40 44 45 46 49 50 51 54 58 65 66 71 78 79 81 85 88 92 94,long_l10_lr010
2026-03-07,51,0.24993718494428457,2,1,28,0.2479840702445384,2,1,50,0.2478913204000993,0,0,1,1,1,2,03 12 15 20 21 23 28 31 32 43 46 51 63 64 68 69 73 78 83 91 95 96 97 99,long_l10_lr010
2026-03-08,51,0.25219344978223257,0,0,28,0.2498109699598133,0,0,50,0.2498109699598133,0,0,0,0,0,0,05 19 24 27 29 35 36 38 42 47 52 53 62 65 74 75 83 84 87 88 89 91 98,long_l10_lr010
2026-03-09,51,0.25041283262618685,0,0,28,0.24833407580145064,0,0,50,0.24833407580145064,0,0,0,0,0,0,01 04 06 14 16 18 20 27 33 35 36 38 40 41 52 53 63 65 80 84 87 92 98,long_l10_lr010
2026-03-10,51,0.24954517414390143,1,1,28,0.24760024641573747,1,1,50,0.24760024641573747,2,1,1,1,1,3,02 09 10 27 28 37 42 43 50 51 55 56 58 60 62 77 78 79 84 90 91 95 99,long_l10_lr010
2026-03-11,51,0.25379643049384165,1,1,28,0.25101517327115874,1,1,50,0.25101517327115874,1,1,1,1,1,3,05 08 09 18 28 31 36 43 47 50 51 56 64 68 69 70 71 79 80 83 89 96 97 98,long_l10_lr010
2026-03-12,51,0.2574786995768737,0,0,28,0.253986149018015,0,0,50,0.253986149018015,0,0,0,0,0,0,04 06 07 08 09 10 17 24 27 30 32 37 38 41 45 46 56 59 64 66 70 90 91 93 96,long_l10_lr010
2026-03-13,51,0.2560760557637899,0,0,28,0.2528945402690327,0,0,50,0.2528945402690327,0,0,0,0,0,0,00 03 07 10 12 15 21 26 30 33 37 40 42 56 59 64 65 68 75 77 87 88 89 90,long_l10_lr010
2026-03-14,51,0.25552642319191965,0,0,28,0.252458280421629,1,1,50,0.252458280421629,0,0,0,1,1,1,00 03 05 14 21 23 27 28 31 36 38 41 44 47 48 52 55 68 78 83 86 87 91 92 94 96,long_l10_lr010
2026-03-15,51,0.254687757573155,0,0,50,0.25185502911242647,0,0,28,0.25172065990776304,0,0,0,0,0,0,01 03 07 13 18 20 22 35 38 42 44 52 57 59 61 68 69 70 76 80 84 85 91 96 97 98,long_l10_lr010
2026-03-16,51,0.2531447110402422,1,1,50,0.25067610724001815,1,1,28,0.25055895514947585,1,1,1,1,1,3,03 26 28 30 33 34 35 39 46 47 50 51 52 56 57 58 64 74 77 84 87 88 95 96,long_l10_lr010
2026-03-17,51,0.25767475134073065,0,0,50,0.25433669751499244,0,0,28,0.2541784553279998,0,0,0,0,0,0,01 10 15 21 22 27 30 35 39 52 54 62 63 66 69 72 75 86 90 93 97 99,long_l10_lr010
2026-03-18,51,0.25361675647043597,0,0,50,0.25098139559972127,0,0,28,0.25085635747039153,0,0,0,0,0,0,08 16 24 25 29 30 33 57 60 63 64 66 70 72 74 75 80 81 85 87 91 95 98 99,long_l10_lr010
2026-03-19,51,0.25247207556489026,0,0,50,0.2500580828040183,1,1,28,0.24994351535782652,0,0,0,1,1,1,06 11 12 15 22 23 25 39 41 50 52 56 58 60 63 73 77 81 91 93 94 95 97,long_l10_lr010
2026-03-20,51,0.2528541002838732,0,0,28,0.2502224655229102,0,0,50,0.2502224655229102,0,0,0,0,0,0,00 01 02 09 14 15 16 17 24 27 32 36 44 46 57 62 64 78 80 81 83 88 90 91 93,long_l10_lr010
2026-03-21,51,0.2506516077144619,1,1,28,0.24849195238995364,1,1,50,0.24849195238995364,0,0,1,1,1,2,05 07 11 14 16 19 26 28 29 34 40 43 48 51 52 60 67 68 70 84 88 92 94 97 99,long_l10_lr010
2026-03-22,51,0.2519079298487012,0,0,50,0.24963387027157094,0,0,28,0.24952592412655367,0,0,0,0,0,0,04 06 11 13 16 18 21 24 33 38 39 43 46 49 52 54 61 62 65 73 80 82 90 91 97,long_l10_lr010
2026-03-23,51,0.25039799497526444,0,0,50,0.2484449834088347,0,0,28,0.24835223766566153,1,1,0,0,1,1,02 09 14 16 18 25 28 29 30 31 44 52 54 57 59 69 77 81 89 90 92,long_l10_lr010
2026-03-24,51,0.24971632744232286,0,0,50,0.24779290679029134,0,0,28,0.2476102429435997,0,0,0,0,0,0,02 07 09 13 20 21 23 24 29 31 36 40 45 47 62 63 64 70 73 75 80 81 90 91 96 99,long_l10_lr010
2026-03-25,51,0.24864181749054468,1,1,50,0.24699072270233763,0,0,28,0.24683386044305772,1,1,1,1,1,2,00 07 11 12 13 20 21 24 28 32 33 44 51 56 60 61 66 68 74 76 82 87 88 90 95,long_l10_lr010
2026-03-26,51,0.24940075254481386,1,1,50,0.24771677248054336,0,0,28,0.2474648343103153,1,1,1,1,1,2,02 10 11 14 18 27 28 36 49 51 52 62 66 75 82 85 87 92 93 94 95 96 99,long_l10_lr010
2026-03-27,51,0.24656680859634708,0,0,50,0.2454048051736615,0,0,28,0.24516064429324783,0,0,0,0,0,0,04 05 10 14 16 18 20 21 24 25 30 32 33 38 49 57 65 74 76 80 84 86 91 96,long_l10_lr010
2026-03-28,51,0.2452691956193678,0,0,50,0.24432856557016633,0,0,28,0.24413084953571726,0,0,0,0,0,0,04 09 11 18 22 25 27 34 38 40 42 43 55 58 61 64 69 76 83 85 88 91 94 97,long_l10_lr010
2026-03-29,51,0.2449632474981572,2,1,50,0.24407680899550654,0,0,28,0.24389046737761813,0,0,1,1,1,1,05 06 11 13 17 30 31 34 49 51 57 58 64 67 70 73 75 76 81 86 87 88 95,long_l10_lr010
2026-03-30,51,0.24474413492355113,0,0,50,0.24390559681978902,0,0,28,0.2437195195454128,2,1,0,0,1,1,01 03 07 11 13 19 20 23 27 28 31 33 34 38 40 46 61 62 64 65 72 76 77 92,long_l10_lr010
2026-03-31,51,0.24414755136468005,0,0,50,0.2434071442749858,0,0,28,0.24320174613573287,0,0,0,0,0,0,00 03 05 08 13 16 18 20 23 26 30 31 42 45 47 48 49 56 67 70 74 77 78 79 80 91,long_l10_lr010
2026-04-01,51,0.24726740835925853,2,1,50,0.24609170724772558,0,0,28,0.24576579266652798,1,1,1,1,1,2,02 08 09 11 16 17 20 21 28 37 38 51 52 55 58 66 74 76 79 90,long_l10_lr010
2026-04-02,51,0.24739663907868698,0,0,50,0.24614877353955142,1,1,28,0.24570936383524383,0,0,0,1,1,1,06 11 14 17 21 29 31 32 34 39 40 44 50 59 62 65 67 78 83 84 89 90 93 95 98,long_l10_lr010
2026-04-03,51,0.24940790198248944,0,0,50,0.24779764999868206,0,0,28,0.24735159702988677,0,0,0,0,0,0,04 09 15 24 29 36 42 44 52 54 55 58 60 61 75 76 80 86 87 91 94 97 98,long_l10_lr010
2026-04-04,51,0.2470146583724829,2,1,50,0.2457645302156354,0,0,28,0.2454180303262377,0,0,1,1,1,1,04 09 16 23 26 37 40 41 42 43 48 49 51 56 59 63 66 72 80 82 83 89 93 97,long_l10_lr010
2026-04-05,51,0.24741944861048681,0,0,50,0.24617137707226902,0,0,28,0.24580510513305126,0,0,0,0,0,0,07 09 25 30 31 34 40 41 49 52 55 56 58 59 61 68 69 70 73 78 89 98 99,long_l10_lr010
